a,b,s
7.610381897,2.629794233,0.404148177
11.93062688,2.524542964,0.528148666
2.386564371,0.544339636,0.365339217
1108.25648,355.1924972,0.368676158
4.080878318,1.120583054,0.3905539
2316.371273,817.2777986,0.382738485
2.48323454,0.680556348,0.341405921
4.804688601,1.315245886,0.337492519
1.294663226,0.230427728,0.525968006
2316.184353,863.9745891,0.415181924
1.673308187,0.342554248,0.550353574
5763.914172,1387.815889,0.362474656
2.749249515,0.69896007,0.502494216
12.19406378,2.335933579,0.411407739
1081.337129,296.090651,0.43444075
7.597667432,2.000979234,0.418245901
4.345991977,1.406133878,0.352705322
2.221635271,0.481956205,0.575206423
1.36948775,0.31302894,0.468557991
6366.5256,1639.729581,0.285906614
1.800301452,0.490101712,0.582585347
1.428965798,0.320125578,0.501013437
8.442875434,3.29520774,0.467296818
10.19801628,4.009870915,0.436017463
3.673997059,0.932410882,0.371060152
5.6046094,1.730060046,0.456541137
17.26202099,6.587260655,0.320551607
4.965593169,1.825295497,0.460195101
485.3566697,132.3311152,0.363513494
0.819276248,0.106336184,0.507219172
2892.890466,959.9545166,0.316678239
1522.999397,523.006704,0.424485809
1.265619298,0.252287823,0.544111696
1.01295548,0.177231664,0.537755208
1876.62098,491.6827746,0.211653536
4.497316608,1.043095592,0.42701388
0.890326012,0.181039862,0.634038672
5.380267725,1.811415434,0.39511406
23813.16592,5704.5269,0.468574892
5.096061625,1.664362909,0.338129514
7.202874122,2.181897771,0.366006919
4.489517909,1.541791379,0.394828889
2.442837517,0.405910199,0.40118863
2.129100443,0.484051494,0.432037962
1.021425735,0.154405157,0.49952082
2.756108844,0.624407908,0.519268123
342.674661,69.29053803,0.522399555
3.616914967,0.626147824,0.494673009
5.364824633,1.327431078,0.444153577
2.522276753,0.351355724,0.459033491
1.271455258,0.214859803,0.436063601
1.492273779,0.228726334,0.525979099
4.028873494,1.105329226,0.458859071
1.364459817,0.223623531,0.45582009
1.60225673,0.257649722,0.444917816
3.971285788,1.01918471,0.412081729
4319.414133,1062.739871,0.435520075
1065.711106,300.3568629,0.289452505
3.340983343,0.664975023,0.465999023
6.152774041,1.93354155,0.49470832
6.353827784,2.321621196,0.589335063
3.082039648,0.823294481,0.342801197
2.183225633,0.625885058,0.455291237
5.781031233,2.226159875,0.515704722
5.744145742,1.854807453,0.514779524
2.692008235,0.773268597,0.365027621
2.989119198,0.525112319,0.483666773
5.027251357,1.362119758,0.50824794
1.735681645,0.414656309,0.573212473
5.535285076,1.872472783,0.268671808
4.872363096,1.167865259,0.382387261
9.884825595,2.736469481,0.416303431
2.103418051,0.533870884,0.470914712
3.476331442,0.905975142,0.448453557
4.822094967,1.310984177,0.366553031
8.15308987,3.00884053,0.306101608
5.226797252,1.245784093,0.449518914
3.913843706,0.994165131,0.345776838
3.967169001,1.24817092,0.361319121
4.674731704,1.333269901,0.438384944
1.867422279,0.375848164,0.521389226
3.34623065,0.9916815,0.446350703
1.327697481,0.223777593,0.483925706
1.061972044,0.184478526,0.523894282
2.850681729,0.893503031,0.558658044
1.688714776,0.374115228,0.531796322
3.767214303,1.281316017,0.597884479
3.624804299,0.918148791,0.405428579
5.36029085,1.753149142,0.442897658
2.959530067,0.813910649,0.487284367
2.346875378,0.445184988,0.504619649
2.647927114,0.585515342,0.408652107
1716.25106,839.4410464,0.412958118
2.758905598,0.839874728,0.400956774
2.724418238,0.764669961,0.481589239
1.927343443,0.415334469,0.49280313
1.957876597,0.346659557,0.548676693
3.296233966,0.650475371,0.391715963
3.283490699,0.678551275,0.380663072
1.923559448,0.345740951,0.288407966
6.640572561,2.337298016,0.426226098
4.233616129,1.420389564,0.465369567
5102.053512,1803.70744,0.39509623
2.44890903,0.482285114,0.522759415
10.70974114,3.849883441,0.486899143
1.736435397,0.198751913,0.457935403
2.972860268,0.815759694,0.555172752
3.473374602,0.981842172,0.310518278
4.106543522,1.096820824,0.377437504
2.007284911,0.3536183,0.598035805
4.103673912,1.070375164,0.332807568
1254.553138,366.9961274,0.418117109
14.25106024,3.005712971,0.41670829
9829.615246,3310.41088,0.327539429
4476.33298,1135.023631,0.435487964
5.057822938,1.472095454,0.557587621
9843.710999,3490.597546,0.451134266
2.891521056,0.858801067,0.490490108
1947.649026,640.0002189,0.364702995
3234.392152,773.1297873,0.319314747
3.830790815,0.962943305,0.317582771
7.447566002,2.47656688,0.382333966
3003.020003,744.2551873,0.350541799
2383.064905,547.1814324,0.405582315
2139.056944,711.4754563,0.42843036
549.9508595,128.9448026,0.618030294
3.772123792,1.14422889,0.346562981
3.535587724,1.206220284,0.434659976
3.386579473,0.68174697,0.49763689
1.897717377,0.364295817,0.473096074
2.41036458,0.402767796,0.502817002
5.15885477,1.409862783,0.527088285
1.736156902,0.429723381,0.501919526
8.312017,2.815410947,0.458032923
2924.62772,891.5922485,0.411670581
5.513407627,1.93405868,0.385408457
10.72191612,4.149982762,0.465205704
1.076267951,0.140236579,0.440313094
1.748076343,0.439299629,0.440276749
2.367081726,0.503092507,0.536934948
1859.405813,477.5586986,0.401494057
8.528198978,2.727089691,0.397970197
3.442221273,0.873096329,0.572043003
2595.228075,774.640069,0.286394417
690.6069326,227.7562445,0.44423854
8.390010658,2.984818377,0.436887455
11.36094644,4.300203514,0.517968693
5081.141955,1332.973572,0.357554263
1.475180204,0.334406695,0.558367635
3315.360318,943.9492264,0.283363074
1.30029228,0.272326223,0.630269325
2.149088773,0.381565644,0.575520478
3.417596674,1.057903783,0.526695824
2.293007665,0.660461621,0.296799789
5.675237764,1.875932091,0.518844221
9.462841491,2.507672227,0.435670749
2.882361,0.74197676,0.515829741
15.72979836,4.563169537,0.43795108
5.08627932,1.6644337,0.465801806
3.4180669,0.987496523,0.473531089
1.13917898,0.176219424,0.475523865
9692.162507,3076.531873,0.319915636
5.996311376,1.938885385,0.610443554
5.386393844,1.855769552,0.476806697
9252.005247,2759.847997,0.300922272
2.435632882,0.671353047,0.489236411
8.696334055,3.106642289,0.516698906
8.509591295,3.062473583,0.363213704
2.072075589,0.446309881,0.538098563
4.817923589,1.15001359,0.3661996
4.948407779,1.591918616,0.3498632
1.880120406,0.410792269,0.462786288
9852.318674,3527.239233,0.294829072
4.44513116,1.174352096,0.446048452
6.512188381,1.84266237,0.451038632
13.77035591,3.811765224,0.358330151
3.921718659,1.157483746,0.513940523
5.937870506,1.788043336,0.457457805
2.869339662,0.624666776,0.42683416
1.815078257,0.48386331,0.535986009
1.766102274,0.415600973,0.366828623
2.05083056,0.370299932,0.49813942
2.545308847,0.472090699,0.258580744
2.50553971,0.563103319,0.457767694
2.403027991,0.709282488,0.565258016
2.743814463,0.695371659,0.438312675
4682.902899,1398.204665,0.341609391
2.482368329,0.454480416,0.541990305
5.495608793,1.627918443,0.36162611
1.859406998,0.375935539,0.434394141
3.005602478,0.773259106,0.497636338
2.461085664,0.415856993,0.467800965
7932.261492,2100.984388,0.259901631
11.28498993,2.171010428,0.405323569
924.6490075,312.7952368,0.325200892
1.59339415,0.324898072,0.573433065
4.041025617,1.018775167,0.455797067
2.876891459,1.108299481,0.539878276
5.30151376,0.963116905,0.323059417
4.67316131,1.444918549,0.383093915
1.850058328,0.309199847,0.505038773
2.019522613,0.540844319,0.485263288
3.190068438,0.703800185,0.512330642
4.110404317,1.234849649,0.408868496
1339.057835,319.514945,0.34134197
1.44033226,0.264635098,0.581534575
2.278230379,0.595177426,0.559693819
2.233569964,0.555296355,0.52370068
2.831137186,0.57759588,0.358815795
7.419849587,2.502077531,0.419434665
7.652435194,2.951914458,0.601559072
23774.10086,6327.55095,0.336971717
3.591715791,0.915476064,0.365419773
2.163190241,0.373379131,0.349410183
228.5241809,70.43033207,0.408340828
3.60159137,1.090882056,0.353559187
2.41541344,0.488427578,0.394331866
1.843307851,0.336261948,0.468852316
1.590633899,0.479660659,0.504692538
4368.517814,1108.998118,0.180866865
4.81312765,1.240223363,0.432710926
2.459368356,0.696645424,0.472232824
3.844658938,1.221783752,0.4796629
3.037987996,0.692262075,0.460988728
3.545100799,1.160906972,0.409988897
2.650664246,0.686325696,0.450386101
4.202343968,1.238466661,0.528966094
5.439472681,1.409834822,0.424533839
3.566554257,0.956473698,0.41769343
1.725083548,0.350265227,0.556770928
2.107311529,0.607519319,0.472779281
29292.89039,8123.668476,0.249802302
1712.03781,590.7768307,0.492083926
3.402747674,0.76074856,0.412914381
2.611444754,0.523059244,0.387590709
3.832959631,1.031278089,0.474690884
1.316274188,0.250923394,0.509881522
2.556174417,0.771992598,0.540040152
2.596886641,0.548296845,0.516713056
4.677910133,1.428434476,0.386479413
2.335114509,0.553261876,0.585151804
22391.88863,5487.579976,0.340099593
2.931405895,0.637130603,0.433786968
2.558325812,0.60215356,0.504278263
4.108756671,1.119390916,0.242635748
2.486187543,0.564391021,0.531120337
21.48418402,8.52122969,0.422361914
10.00743728,3.810805851,0.3878456
5927.7276,1638.580545,0.420926428
2.49607866,0.803417977,0.455797639
6.701731511,2.503790574,0.542705553
2.703204437,0.510734265,0.485868208
5.534275788,1.8419323,0.451911701
508.9241761,168.5849383,0.429674414
2.786901009,0.656932515,0.571397436
1.412784759,0.253736185,0.496330956
3.329650439,0.839622455,0.530476791
2.578893111,0.623491165,0.290431012
2.531929534,0.608988083,0.508874753
5.197886102,1.525198454,0.302635381
4.057257025,0.877945329,0.487218356
3.213857637,0.936237905,0.447530681
27308.50069,6992.103291,0.263741937
2.361740043,0.454632028,0.473788557
2.067612555,0.317686368,0.351329771
1.433655744,0.264685443,0.512451547
3.66646841,0.947021387,0.369456916
1.476147259,0.164843894,0.368386508
3.549631623,0.97747646,0.435108096
7.781664822,2.326265316,0.258995385
577.6803528,196.4454148,0.415673379
3117.5657,922.5132231,0.344047869
3.819802466,0.976585241,0.446576359
5.408706297,1.443836203,0.461442002
3.602406504,1.070287851,0.504859879
8.67241653,3.079871413,0.405140395
1.253232798,0.237402099,0.4620239
10.3653549,2.294630395,0.396528403
5.220963007,1.442973466,0.375222898
12.1433572,2.652058387,0.336633234
5.773347652,1.614115554,0.37151896
0.816018195,0.088252986,0.459003911
2.801395694,0.596383897,0.533451936
3.513303207,0.987986368,0.544721004
6.558693939,1.768779459,0.424996822
21.5141166,9.051323943,0.415924532
4248.611602,1080.288972,0.396615366
1260.189701,309.0122861,0.454039491
5.029884036,1.121977392,0.442226952
1.407982307,0.279069888,0.539005456
1.436957895,0.232991342,0.459207994
1.501364482,0.474173065,0.583364516
5.19487382,1.650807525,0.341240488
5.289368181,1.493221688,0.34614425
11.85759481,4.051640687,0.413045205
2.986315056,0.758867391,0.423302098
1.602886264,0.441433871,0.498775117
7.423081073,2.437753078,0.273521213
11527.3437,3769.983513,0.355742083
2.537725764,0.426514579,0.480473141
9.388849669,2.889983717,0.274370847
17.91372649,4.136740331,0.423300048
2315.764872,573.1120833,0.478222431
1184.833161,422.2672212,0.32272868
5.019758596,1.485094691,0.494912553
4.435211989,1.091021924,0.399022241
2.550365941,0.580888918,0.449874732
4.430513869,1.147069303,0.35205168
615.6074882,132.1638865,0.398994119
8.541496317,3.135267422,0.433165747
1609.682116,531.3325157,0.355852592
85.17655618,27.88620624,0.430273951
5.414224053,1.769394554,0.325660837
3.037085147,0.823816397,0.518081723
3656.776198,1413.789608,0.316767474
32864.77286,8315.246237,0.321198491
4.956639883,1.235659169,0.480887545
1.558397901,0.282784079,0.476517958
9.660476132,3.628321208,0.273701502
2.939546242,0.554534285,0.426061174
2.868738182,0.824293301,0.516533939
7.941334163,3.017730224,0.434071613
4246.387863,1211.480146,0.296313945
4.09587631,1.103441106,0.306726963
8.909018836,1.826661109,0.354395412
4.489146506,1.458206153,0.513023232
2.317904593,0.383899618,0.466967914
2.70714875,0.513519076,0.413415895
12.97464197,5.197445341,0.456562015
4.969027823,1.482083138,0.371249885
1014.799203,296.4664307,0.354921596
6.4581856,1.77146795,0.460582064
3.867812965,0.718070031,0.477802057
3.079480084,0.915350271,0.375382552
0.945270272,0.141907448,0.537991749
2086.941356,619.2562626,0.371427763
2.564155927,0.434226594,0.381230961
5.711529393,1.946278299,0.478031049
5.067203243,1.066930075,0.380528909
8.925846878,2.969432105,0.247764099
8.975436379,3.267389941,0.383343207
2.946787242,0.994533288,0.471097794
1.209109972,0.247307125,0.580380861
11.84592535,4.804954316,0.443227715
3.15049155,0.828715566,0.573679552
4282.441817,986.1771852,0.354853205
12.10921636,4.23000791,0.400131183
2.286526142,0.519515698,0.459241852
3.685075136,1.250392156,0.378983786
2.935924796,0.856757484,0.424159983
2.720900521,0.668724616,0.364082067
6.306736078,2.451775494,0.55145378
9.361274984,3.324917537,0.302433208
2.070266024,0.432986455,0.575021185
1.883158272,0.469603525,0.505175251
2.504220962,0.702726263,0.470305507
3.455879695,0.971141487,0.450479582
1.174568826,0.228554162,0.557777061
5355.48508,1495.383979,0.338892087
8.365470907,3.2880899,0.449030054
3.09692789,0.961951919,0.553855137
14.47660822,3.011445727,0.394052946
2.964714174,0.721097428,0.323204987
5.002289402,1.400642757,0.343673398
1.962103365,0.459972798,0.52251783
3299.201112,903.0624867,0.347964677
5.590570703,1.4499849,0.388381246
1.768666004,0.38569602,0.507564587
1.933958448,0.426088622,0.471507639
3.134219527,0.991315836,0.424106637
3.09481343,0.615517183,0.351339293
875.77773,287.4244252,0.323653789
34.00641726,8.539338636,0.428677859
6.49540881,1.993525642,0.382284555
39915.60099,9692.048373,0.497678846
3.371686058,0.923543299,0.451592188
824.6569138,386.5237069,0.494409798
38.14585621,15.37899891,0.42842417
2.083690091,0.774054174,0.5176012
2.254338716,0.383888856,0.544820142
6.730411964,1.752215852,0.395639805
2.170524619,0.362890886,0.535451437
3.493610531,0.995916881,0.431266565
1415.807769,468.3667897,0.419774363
2.854496314,0.69964613,0.385515361
26.90054523,12.13756033,0.428432198
1.918281361,0.396075719,0.56323671
1.742829965,0.310543276,0.556534808
3.12603355,0.927712786,0.405225124
4.405269337,1.353915126,0.534375823
1.992873113,0.563065906,0.650818608
2.147859891,0.400151062,0.471617373
2.669742288,0.576533902,0.395722659
0.864036046,0.138344002,0.558149911
3.391028146,0.922473561,0.440212465
5.972701462,1.844987135,0.451589611
3070.445477,792.5088832,0.484419748
2.840962866,0.524021433,0.493769438
2.056951585,0.431232407,0.604042209
3.06769513,0.704485068,0.406674733
2.749245939,0.72188039,0.40528763
1.871410061,0.505813937,0.361095754
3.073098091,0.782496065,0.556615888
5.229732762,1.522296055,0.422348375
14.31929689,3.41512434,0.344080414
24.81411657,9.37332128,0.4158152
5.99977039,1.834413893,0.454974993
3123.108592,814.3279235,0.405986129
1.805809465,0.358425652,0.463470384
1.804342926,0.353410483,0.604718966
4.911004805,1.399434195,0.383856504
22534.92232,5095.488197,0.305449821
1.636517994,0.254679737,0.501470922
11.51473378,4.496505958,0.463248394
1337.804164,331.9224762,0.451926086
10.55550731,3.774042118,0.443545729
3.867513442,1.124024013,0.44017211
2.424057287,0.48611532,0.372089983
2.197877688,0.412647921,0.532266234
7.100078974,2.062658269,0.557726542
2.071698348,0.366011446,0.377118062
2.3423079,0.561030641,0.493879082
2658.834933,636.307081,0.250153258
2.316188713,0.736909795,0.46377936
1341.161132,310.422288,0.442645161
2.385619808,0.537944231,0.428819855
4.786796937,1.609393933,0.373600794
1256.173524,327.4290119,0.344548532
1804.267935,495.2728005,0.433613048
3.117311927,0.827878129,0.462027669
7.10538653,2.084204578,0.334264294
19034.51982,4965.731793,0.282967352
2422.954269,700.845795,0.284239309
4.482200964,1.22681848,0.330819613
3.296944052,0.898379446,0.344541972
3556.721496,932.6333337,0.264035146
5.984995389,1.950077009,0.450007825
2104.757734,474.2437481,0.30471565
1.561183743,0.193916244,0.377653589
2.452886001,0.490290584,0.456026935
2.184053098,0.405600241,0.415403747
2.047066567,0.499657634,0.535178731
1242.219368,354.7540289,0.485564554
2354.552049,810.6626994,0.415583992
2.853896626,0.639818452,0.441969423
1.528454177,0.272044723,0.41018473
1.981261735,0.366290182,0.477143821
3.284837676,0.911528238,0.462142808
4.466009441,0.964891779,0.414913787
8.299601427,2.229831039,0.36894485
1281.176159,425.8475172,0.359667945
7.653324121,2.601338508,0.451065063
5.392742716,1.618053132,0.451297198
2832.948006,634.0979951,0.555549677
3.457119435,1.062766642,0.506202621
10.83692796,4.062385221,0.324606347
3.836214547,1.007422807,0.482055106
2.348537254,0.441136809,0.525997349
9971.052077,2929.850823,0.398641062
7.822311628,2.224101255,0.475800269
11.48700502,4.038046448,0.446852088
1.703966116,0.253049821,0.470796997
2.780120686,0.691180358,0.385481541
2.516512748,0.722992317,0.507791932
4.09543126,1.136963155,0.391244474
1732.540198,755.4686939,0.421835661
6.110872291,1.747362362,0.38367015
1.647121854,0.348817829,0.49095828
3.446076352,0.869994751,0.455577099
3.375375229,0.824226057,0.481122571
2.645073858,0.587233697,0.514549611
20.30134571,8.008234314,0.391830248
1.514225805,0.364281302,0.565007236
4.147215415,1.131187779,0.475417293
1525.179067,369.8353657,0.334001901
4.848949107,1.569853158,0.395512785
4.686019045,0.926519643,0.337628589
1.920303501,0.362440179,0.433327757
1.648596129,0.30639007,0.495270296
7.495683063,2.31531943,0.472926747
3.205029957,0.713972602,0.557950517
1.861818916,0.358645844,0.560665755
2.553886185,0.586084044,0.409471016
4.006680545,0.878233716,0.476777389
5.242899154,1.713163971,0.492153892
64.01467909,19.4342632,0.413514974
15.76500793,4.528311442,0.437198614
3.693189759,1.128641372,0.479143782
296.1192233,68.1762933,0.373452803
1.268489093,0.264307086,0.470299249
7.250623343,2.428811906,0.411579718
10.24848552,2.798412692,0.293993325
2.911910326,0.809397338,0.478462338
3.271220243,0.785720987,0.459186403
2.09273606,0.372325112,0.594195011
4.986653254,1.252169083,0.44903266
32.73299214,15.3745959,0.500640863
71.27866149,34.8822079,0.359559837
2.045900584,0.49434474,0.536315312
2.1799005,0.578289708,0.490388957
44.02715161,13.2425077,0.34079797
1.881545184,0.309485201,0.453796356
6.794832418,2.13986349,0.447064328
1.258561842,0.322423493,0.576457243
12.42489961,4.117033659,0.289366285
518.5599344,114.9430396,0.530919638
8.545085412,2.925093377,0.520097671
2.748609666,0.52301691,0.493497725
2.153734482,0.40464685,0.53829861
38.92805072,11.8304867,0.391657965
2.018599193,0.583695987,0.584238272
7.005399205,1.763128208,0.391361838
3.84012822,1.329253625,0.316895949
1.770049691,0.430064219,0.518021477
3.120217962,0.794531294,0.414114792
3.379237999,0.798263677,0.441637064
1.728681187,0.432593524,0.494425234
7508.780616,1837.472445,0.367376039
1.382999436,0.121788823,0.573857548
2.408654769,0.613667682,0.525435631
1.583506436,0.325088035,0.5524198
15411.42656,3822.371072,0.31137219
2.938000909,0.703856244,0.278618688
5.009463173,1.210703104,0.265746926
8.376941022,2.140154924,0.397649043
839.3308087,228.7263801,0.423188302
1.523151349,0.365067277,0.390851882
3.610184397,1.430219374,0.527673482
23.84536302,5.280129532,0.319833831
9.16419787,2.886052811,0.260819479
3.201209736,0.611199843,0.531657794
1.350657846,0.352375302,0.50877707
2.979082599,0.682288792,0.46541671
5.565711636,1.353302623,0.325582557
1.661179105,0.29460459,0.496354785
3.17356115,0.764529827,0.399576155
1.434888956,0.210497186,0.316759792
1.617254274,0.321649419,0.502245935
4.208592122,0.874993478,0.455274617
5.460997394,1.812545806,0.364043741
1.960790625,0.48880598,0.51906833
3.639147198,0.845982182,0.466107834
3.47995647,0.961910479,0.571079265
2.427609105,0.510153874,0.341711621
9.631673044,3.221077449,0.459036445
24177.56271,6378.125628,0.427858887
2.253274931,0.514675164,0.365692286
781.6750227,190.4331778,0.381827023
10.0785721,4.031111615,0.519115304
1.149906265,0.1206035,0.409990683
5.125004809,1.263258046,0.499574395
3.815333697,1.152076361,0.361449678
2.205672791,0.345440732,0.359815867
3914.725318,961.4743009,0.349373846
6089.339794,1283.278615,0.496388584
1.92794112,0.399771142,0.517445977
1.810955816,0.447793371,0.429918032
1590.251285,392.4574273,0.4107516
42.52563527,13.58068549,0.41360033
2776.658535,644.2579048,0.415509266
4.061756571,1.299134761,0.532756837
2.030117525,0.440502129,0.61271959
3.499084539,0.890107987,0.519314519
1.876087828,0.415587344,0.471127009
3.845570683,1.032239567,0.410587517
2.503325527,0.358323933,0.414280078
2694.07329,660.3789817,0.473021713
2.987618659,0.765484663,0.487377446
3.261093691,0.590956029,0.366380822
1.5137837,0.195379509,0.52250215
2.23449658,0.537105232,0.392713039
3.654250984,0.954134614,0.423556891
4.502769296,1.304003425,0.416658075
1.896983535,0.309825338,0.424680289
1.939723233,0.287326689,0.425576771
3.849646984,0.913002283,0.347823859
10.37591392,3.048055928,0.419725632
22.22353557,5.974428852,0.34978526
4025.301456,1105.405435,0.358827727
2.153903662,0.638567183,0.487258496
5.042326577,1.551120573,0.359416322
17.35464496,4.962245159,0.378316495
4701.916032,1541.569981,0.308509575
4.233165007,1.396988337,0.374629012
4.925767359,1.39590524,0.362997976
3.305167598,0.826378851,0.429999028
2.168915673,0.433486282,0.577127472
3.777890995,1.311204931,0.360983614
4.378888938,1.079747548,0.39875677
2.049647505,0.493670725,0.573656826
5.986317741,2.276562678,0.469542486
1.526321063,0.330825493,0.535446597
1.68339907,0.307881056,0.392499226
3.016286663,0.676140241,0.436200572
402.4579572,131.3352051,0.423018411
91.74827122,30.68212645,0.449545212
7.701798451,2.576973188,0.381722024
4.271964868,1.514083947,0.553662041
2.180660482,0.398731507,0.43174312
2.798822602,0.617869175,0.564482855
5.999481256,2.085923778,0.470955762
1.770691986,0.398990772,0.403087769
1.960599221,0.405210798,0.465446755
2024.062561,602.5053216,0.369733296
3.588625884,0.982709199,0.439296377
3.085306938,0.483931227,0.339597145
3.73301362,1.095658102,0.454315866
6.045807028,2.208216115,0.422275052
3.177059581,1.058435612,0.564840064
1.275589268,0.276238279,0.435238524
7225.38078,1847.937044,0.451507988
1.063939399,0.135324044,0.434454411
1.807701814,0.422507239,0.578714913
2.817399953,0.789147504,0.545981996
9.539441031,4.035997906,0.319170359
6.323978854,1.974371005,0.487534192
3.427331931,0.854827156,0.427058361
1.094106759,0.214062419,0.339921159
3.422412713,1.127779232,0.424182057
15748.18054,4471.797443,0.325616045
1.729673893,0.393455964,0.481052052
2445.47158,609.8863381,0.486484196
2.428856216,0.536642499,0.4671971
3.22435434,0.681807969,0.36190969
5.924116119,1.662809633,0.286515882
2.138892079,0.456578299,0.547313847
0.843172938,0.102004307,0.544895341
2276.622728,571.2767244,0.525955473
1.682471624,0.302844115,0.566851868
337.947846,107.5598816,0.374915828
3.092735738,0.641755569,0.492742031
2.91371898,0.613315335,0.389130269
5.790034282,1.835444757,0.490130546
2.025071713,0.389530491,0.406491852
5.192324175,1.597763574,0.40205646
36.33031268,10.61859423,0.41569471
2.443892788,0.485950347,0.571273623
1.345618938,0.240149024,0.474368215
4.103458977,1.227721807,0.452855919
4.828676944,1.342108696,0.293467258
6.166100992,1.93238842,0.328150726
2.404239312,0.643127427,0.512117104
6.325854934,2.041744733,0.469327191
1.986727357,0.531737523,0.414892334
5.157089522,1.455755467,0.464046827
2.859154003,0.62263025,0.498361824
1.069687206,0.225881898,0.593304687
5.023978554,1.345651689,0.389061061
8.311206419,2.573894514,0.414522236
6.54981578,1.684911804,0.408229728
3.834266021,0.836016919,0.602048597
3.701437295,1.155296985,0.514222231
3.134453024,0.795671007,0.44641566
3.474622274,0.743398778,0.483987318
1.244527525,0.212416146,0.545584718
4.076372786,1.073069533,0.402762796
14.66454535,5.651868933,0.455616386
141.1037893,28.77241333,0.345409598
2.342912462,0.552485072,0.459006761
2.286186912,0.725502597,0.496451187
9.615951977,3.056358069,0.430301475
2.952035617,0.695310221,0.495870862
2.922540833,0.899012027,0.509640721
2.398547415,0.484734607,0.365621163
7.882154847,2.256288327,0.494511463
5428.608578,1395.033944,0.241363611
29404.43546,7866.534297,0.405510689
1.19701802,0.103376148,0.457827408
3.521486597,0.986239424,0.37843999
2.891026597,0.741977321,0.52754151
3.022201735,0.725321252,0.318175971
3.519862581,0.723383847,0.459434066
6.080330742,1.588608271,0.365595149
4.607116465,1.368216312,0.406235361
1.339666469,0.255005931,0.551527641
4.167883022,0.928338806,0.42808488
4.368898172,1.342080403,0.392254989
1.985278239,0.463267628,0.531103577
9886.832318,3392.299506,0.349399118
1182.676797,405.5258886,0.274638227
36.41140617,9.858143978,0.385918318
2.919626384,0.678168155,0.432663516
10.90223834,2.411015544,0.394146697
5.541349492,2.172891146,0.567838523
5.139511356,1.508724424,0.445503024
2.618940424,0.410887073,0.515219812
5.178070885,1.577167661,0.469972064
5.775974315,1.75960067,0.465510302
58.81881417,17.59803844,0.397819951
5.812597732,2.162083657,0.50594224
27.95471578,6.377812709,0.656955953
3.577188934,0.887446981,0.333238853
3.539641329,0.940017048,0.446410464
2.841725618,0.486821014,0.471362573
5552.357484,1815.973896,0.311254657
1.985605468,0.37078959,0.294574267
4.142689944,1.062531104,0.389219391
847.5241287,191.6238552,0.460050426
2.069820246,0.442349295,0.413507986
93.5664475,21.07755166,0.314372421
3.713263534,0.634112176,0.456746416
4.131386166,1.110531481,0.441560304
3.614508492,0.992375497,0.464829597
2566.317041,842.4927709,0.390217148
2.847890088,0.605216425,0.487894628
2.789516827,0.697012597,0.531681368
8.838678801,2.960999952,0.35890545
2.140951906,0.425300054,0.499420317
4.656537094,1.213843879,0.301456568
1.434392363,0.244089243,0.393410231
7.471314762,2.27901025,0.390730555
2.430595101,0.506403824,0.339512121
1602.092995,433.7574249,0.372653828
5118.489641,1374.469425,0.25008126
1.168992522,0.228080049,0.529288406
28.2853675,6.935149029,0.490246345
10539.74879,3137.092831,0.345111175
3.351556027,0.989808498,0.553997908
1.442667843,0.361694683,0.502339843
2748.151168,858.7214504,0.26456338
24.25257049,9.635482873,0.294924428
1.844504871,0.544301649,0.623233658
727.9510447,170.8967457,0.278634664
4.830441467,1.564431871,0.371437459
7.749078672,2.634305637,0.429450751
4.218597649,1.136789893,0.419761454
4.872468734,1.503337246,0.415859815
2.206259295,0.357540517,0.492065883
2.145201911,0.53930483,0.485590029
3.332748737,0.547867185,0.501314426
2.653077562,0.631356061,0.35228561
2465.488827,614.8038021,0.356530746
3.382945901,0.777067845,0.437685189
3.104841648,0.925429598,0.389694937
520.6583503,185.9277834,0.39731456
1.567716508,0.284825689,0.574307185
3.276176083,0.991249678,0.472050485
1.461682815,0.291124204,0.283692799
1.724583994,0.258119349,0.555730775
5.268579006,1.721351075,0.500300269
2.75649469,0.616155641,0.463888609
8.593369128,3.279115269,0.563094031
24.28665197,5.941453295,0.503854173
0.83024206,0.059667648,0.479481438
2.489813058,0.630474166,0.441972702
2.33757987,0.493428342,0.434613032
1.566757447,0.361602815,0.407135085
2.558744712,0.773152173,0.421004352
5.90782278,2.086140933,0.401098985
4.650664243,1.362219683,0.37856783
2.400075516,0.543096031,0.432741345
2.627204119,0.611432329,0.459216246
5.272530381,1.753400948,0.375100807
1637.750436,426.5088604,0.455206948
2.003106067,0.496687636,0.417241703
3.214224955,0.765094971,0.35551173
10.21823623,3.444822057,0.269874289
418.8563253,113.454315,0.43164078
2.813817337,0.532196424,0.517495339
268982.5917,64913.50318,0.417935279
13.48326461,3.038961655,0.365939446
2.55357302,0.448849577,0.435238662
1.875780638,0.240990241,0.360117592
3.815002646,1.058874595,0.498187488
32.20010279,9.97058258,0.429580387
19.26469158,4.076153059,0.306197143
4.943747976,1.492095018,0.513204832
3.386024541,0.570394859,0.516795146
3713.839453,894.6796713,0.372443272
4.718311766,1.72390417,0.425661426
3.066344059,0.941380569,0.438834874
2.841170349,0.643149359,0.446249935
1809.586991,559.3831872,0.282789518
1.863188667,0.357670642,0.591399254
12.07274217,4.543724571,0.469742488
2238.691832,754.0199845,0.291053309
1.467984958,0.397737713,0.639055926
4.682771133,1.556262095,0.40492352
