a,b,c,s
8.015950314,1.958111151,0.280339714,0.437239545
70.47425049,0.611190743,18.13246229,0.405096311
4.680787109,0.120712035,-0.333332833,1.434908079
4.044075176,0.69161979,0.360758464,0.357858644
14.64345721,0.425821675,3.623198143,0.4103027
4.933508545,0.10105946,-0.333332843,1.477302303
4.593276688,0.13126338,-0.333332938,1.422792045
6.753375998,0.438883117,1.305380985,0.417252841
134889.1338,0.259068561,65725.61331,0.483593232
10.44406456,1.363940791,0.896752204,0.39904773
3.759743509,0.537419705,0.474966667,0.452414703
4.509985816,0.125097001,-0.333333272,1.452150994
4.86592847,0.138741783,-0.333332834,1.380737504
4.694535813,0.147226176,-0.333332882,1.410717012
4.69920082,0.070416746,-0.333333231,1.619700002
4.765065537,0.152251945,-0.333333204,1.237643815
4.580359489,0.272231102,1.306313981,0.477020377
6.905222396,0.62540815,1.338331795,0.420641784
4.721533391,0.102361382,-0.333332808,1.472474738
4.8790781,0.143529529,-0.333332961,1.431010816
6.549986446,1.100996559,0.521485704,0.389329311
38.40606904,5.136189175,1.082774982,0.462375954
4.698643134,0.135219126,-0.333333211,1.395592137
4.773850123,0.12941092,-0.333332704,1.436545582
4.852070992,0.107824911,-0.333333243,1.463589665
17.01660793,2.349411283,1.106225179,0.398341911
4.688344694,0.114176995,-0.333333163,1.435155863
4.995511679,0.293567341,-0.333333085,1.271928308
4.892113721,0.127193673,-0.333332852,1.405105213
3.067994091,0.326336173,0.448344827,0.402814832
22077.14572,4404.278395,0.371659407,0.396709184
10.71618891,0.955743778,1.373039212,0.431238014
6.731047364,1.860105835,0.069828038,0.350343006
4.126595837,1.310251502,0.002783778,0.362469222
4.691254599,1.229284895,0.03566351,0.342024582
4.621515769,0.147593444,-0.333332948,1.345299732
5.18099295,0.185216547,-0.333333041,1.231154853
2126.534182,687.8546478,0.104568498,0.362866139
4.820699505,0.113057757,-0.333332647,1.466763963
3.003145103,0.396490433,0.417361864,0.42204215
4.585923741,0.064497504,-0.333332435,1.641298937
7.732019258,0.403651907,1.785963563,0.488500405
2.229022127,0.577056788,0.001571886,0.472523711
3.534517845,0.330566006,0.670232417,0.399326509
4.692035837,0.130717706,-0.333332947,1.402405929
6.623957084,1.600414421,0.21702191,0.386520846
4.838735904,0.155723718,-0.333333319,1.321928794
4.967462724,0.155054397,-0.33333306,1.387491262
4.848391853,0.122240268,-0.333333143,1.426097469
857927.8875,0.302984547,358668.8446,0.465978769
10.2242945,0.944581925,1.574576603,0.438127827
8.595228986,0.190176899,3.813664323,0.462541019
5.866447208,1.644191617,0.062058012,0.336161432
4.842650735,0.117692243,-0.333332918,1.439013085
6.1874885,0.349603132,1.738472916,0.387994156
4448.522636,690.2487526,0.680732755,0.472551186
9.411190973,3.277175333,-0.02044431,0.296477181
13.39428138,1.842172428,0.854019274,0.378656261
4.147944286,0.48969987,0.695991492,0.462280307
6.484310068,0.532862045,1.200435339,0.345960031
4.689533229,0.115029458,-0.333333204,1.426294367
13.9401724,0.919847889,2.108693454,0.502559619
9.104797632,2.566485768,0.115232572,0.316756414
27.27504776,0.827450384,4.459510451,0.405613704
6.709960599,0.998766285,0.363002348,0.428801213
4.553349922,0.125544056,-0.333333179,1.400151264
3.181815639,0.634495809,0.294069716,0.42556195
4.841353797,0.153428591,-0.333333234,1.364621063
4.647785386,0.150267739,-0.333332933,1.349907327
24.94557432,1.794468721,2.106557717,0.407190527
2.937265406,0.451522633,0.410511395,0.436770759
4.284311812,0.632167718,0.434110631,0.298616865
5.299163351,0.296406342,-0.333332985,1.083158793
7.018770222,1.581085654,0.17614604,0.427521471
4.684644861,0.163831485,-0.333333296,1.357058228
839.6039894,236.2750698,0.080256405,0.399038123
169009.9949,0.670112435,46273.04766,0.412835529
5.560630265,0.391315982,1.402546697,0.554907805
12.86239256,0.976651239,1.826721274,0.495495721
4.375789287,1.547874067,-0.02774801,0.314609788
6.694396874,1.082882513,0.580612146,0.405215135
4.738195822,0.107286215,-0.333333169,1.444955907
4.695992364,0.080529364,-0.333333315,1.5799088
8.330048539,2.529096675,0.090661625,0.355525544
180785.1418,0.300910734,69175.82061,0.407938762
4.815005836,0.152687998,-0.333333148,1.398470821
4.907109659,0.177650677,-0.333333259,1.352026047
10.85062452,0.62169499,1.878931512,0.387193566
4.818215629,0.116025184,-0.333333285,1.448274021
5.248014048,0.331153168,-0.333333224,1.09166857
17.95989314,1.960923737,1.529381728,0.415430782
4.716614873,0.098970754,-0.333332652,1.50742303
8.055702929,0.421609799,2.09123265,0.439662302
4.972182585,0.31956954,-0.333333095,1.209184937
4.823440568,0.132406425,-0.333332827,1.416745461
136957.9299,0.206980827,75339.1285,0.444692215
4.763812166,0.075448969,-0.333333216,1.606009312
5.09076655,1.035184915,0.229095735,0.4157135
9.107294939,0.515803648,1.831672833,0.404600441
4.987447637,0.171861848,-0.33333329,1.309735185
4.91148143,0.141524357,-0.333333272,1.41392816
8517.953595,1739.786709,0.328607895,0.307999953
8.579612441,0.188239198,4.712773439,0.52666635
2750.628958,773.7104639,0.066293684,0.321529579
4.585620556,0.116427341,-0.333333059,1.488243687
137236.6476,0.241176034,58994.16088,0.418894488
3.116525513,0.358514018,0.549505614,0.329821791
4.935537478,0.212526262,-0.333333201,1.244438929
4.694059555,0.113871406,-0.333333304,1.466797917
4.736604021,0.151432645,-0.333333284,1.38074682
4.630704663,0.054672581,-0.333333221,1.681278735
5.061761636,0.195075409,-0.33333327,1.282524799
6.945618808,1.043628248,0.644920523,0.421334709
5.074594649,0.324997925,1.096191452,0.354043749
5.103539701,0.195350107,-0.333333279,1.278332647
33.69590155,5.512212256,0.755165323,0.405043416
187319.1336,1.32494012,26346.50212,0.428067262
4.812298608,0.073246937,-0.333333251,1.611432927
12.35009884,0.390333826,3.490576141,0.417935575
4.866109888,0.122842376,-0.333333249,1.411267426
5.550954499,0.952550357,0.267200547,0.374098567
18.61077343,1.040733171,2.942478677,0.40396695
4.693601386,0.086225324,-0.333332602,1.565954915
19.08987246,0.504806861,5.055957897,0.403136924
5.923969966,1.029835497,0.355030042,0.327568308
11.83393991,0.750874885,2.148962828,0.370401103
5.447964803,0.594252081,0.802320093,0.356210801
18.00347396,0.453890602,4.565311149,0.373535497
256144.667,0.855235601,55461.78534,0.34206859
4.820757747,0.170937247,-0.333333111,1.296558303
4.404907674,0.614455949,0.740291632,0.432693925
6.81402083,0.530780317,1.221683362,0.450880811
3171965.758,0.168152677,1832720.109,0.478290627
4.681753318,0.121827049,-0.333332889,1.405541718
4.963416501,0.820748973,0.344538269,0.38702326
10.47885556,1.444210297,0.743211471,0.454675651
4.419304406,0.756176502,0.581122339,0.431224029
9.746288734,0.965134585,1.254858753,0.432250035
5.034068978,0.151603983,-0.333333031,1.387913117
4.904910625,0.143981123,-0.33333327,1.4130378
14.02381906,4.885999438,0.042854551,0.354114742
5.146354011,0.2534903,1.960554283,0.419228463
2.56889882,0.227278845,0.639781678,0.46122087
412001.117,0.474944841,142270.9126,0.495781747
421151.4758,0.384030069,170860.0341,0.378683835
4.025742052,0.413200165,0.795475141,0.411146814
9.795871762,3.495407056,-0.13418757,0.311724711
4.723333517,0.087074602,-0.333333046,1.563823299
4.655952311,0.062285093,-0.33333261,1.655282653
4.929009603,0.104479381,-0.333333034,1.453091949
4.753008415,0.085731221,-0.333333088,1.561221759
11.49610451,1.391998023,0.997943307,0.328112919
5.838006206,0.388699344,1.688836731,0.50597451
7.472571451,0.449790958,1.665669743,0.402543451
4.837677611,0.102578724,-0.333332574,1.452754495
9062.693218,0.607500893,2710.744003,0.370162229
94.68887314,0.235156406,49.52862734,0.445359632
8620.715332,1326.887904,0.530373376,0.385523889
9.054072388,0.632225273,1.885618433,0.475132391
3.880388195,0.584804455,0.353666305,0.416450787
12.28667616,0.960056143,1.684092681,0.332248916
463100.3574,0.48433724,151129.7172,0.442613777
160344.9206,0.141517624,97040.58605,0.467305223
37.07927706,0.581086668,9.251785235,0.454743299
66.55945495,8.972062682,1.215650776,0.36991588
4.377234498,0.372320675,1.015001569,0.372399331
4.71958496,0.110158324,-0.333333142,1.483968264
39.56419045,0.836764026,6.658754884,0.317999892
4.874367223,0.142074548,-0.333332805,1.368380758
4.698860899,0.158396278,-0.333332976,1.285943416
10.40618486,2.187314956,0.366690386,0.429113556
4.850962985,0.132421606,-0.333333321,1.411295101
3.863706433,0.26450114,1.167347798,0.480529103
5.262052471,0.611728117,0.748349968,0.334058353
41727.435,0.306261296,17507.81853,0.443292989
4.810119053,0.149786673,-0.333333266,1.33866734
6.819537806,0.831392916,0.805957149,0.399684396
5.442243032,0.387523697,-0.333333333,1.092391958
6.242171146,0.670209862,0.848087311,0.453495542
5.203077311,0.755785933,0.427366867,0.440878842
10.68107818,0.825323893,1.415156661,0.371908217
1595.542384,536.8610168,-0.039195997,0.26574273
8.10374928,1.169341579,0.469456288,0.343736176
5.032791524,0.77851908,0.314266006,0.506494696
6.51030561,1.291942258,0.343002864,0.424084782
5.144644419,0.448736256,0.965128608,0.504022308
4310.217494,376.9935618,2.37856397,0.355487294
4.700675608,0.111365855,-0.333333077,1.468435908
11.20665283,0.920804316,1.23408434,0.340998249
6.928454391,0.730003181,0.926000946,0.441885681
4.850465414,0.129955014,-0.333333119,1.460570503
4.803487351,0.171504883,-0.333333001,1.315014647
4.575517123,0.442947654,0.781988345,0.436038253
6.031847681,0.537115544,1.080642038,0.349149839
4.646692164,0.127167983,-0.333332659,1.397520746
6.587495676,0.31708818,1.74888789,0.371929631
7.108394989,1.804895675,0.144577107,0.403909379
1564.701045,381.6354475,0.111253086,0.35697241
5.030244896,0.175711656,-0.333333291,1.28684652
242460.9987,0.335164015,96345.24585,0.414227234
5.181892701,0.333944393,-0.3333333,1.208534377
6.751023367,1.757411279,0.276103439,0.408379608
4.572847221,0.11028844,-0.33333319,1.456122395
4.572196633,0.137897265,-0.333332973,1.370782134
5.987156946,0.689855651,0.748860056,0.37115414
8890.639771,2768.95321,-0.058674375,0.470700707
34462.81151,9003.230929,0.043334053,0.354642575
4.214567338,0.45473789,0.737198266,0.474950284
4.800265634,0.106718496,-0.333332971,1.496918532
4.523749211,0.081143531,-0.333332394,1.529597014
4.505743278,0.10822785,-0.333332654,1.510328892
7.166654294,1.341339747,0.512907908,0.371397713
5.078352155,0.210645405,1.764609619,0.488267295
3.27675247,0.309446116,0.79441653,0.422940007
7.084040399,1.1784487,0.559715783,0.476381012
4.678774915,0.072892579,-0.333333147,1.597926626
5.022830697,0.266164379,-0.333333225,1.250420472
4.050957891,0.377853085,0.70912168,0.449237295
15.25392194,0.664667479,2.862935432,0.418723097
3.976701307,0.508272219,0.487485024,0.389066958
4.509595827,0.079735447,-0.333333289,1.569220753
3.187183846,0.310621574,0.720364513,0.407215505
4.678700638,0.087567501,-0.333333278,1.546625242
4.880647458,0.155130057,-0.333333111,1.354785959
8.368923662,0.718760263,1.278502101,0.354563535
4.905153842,0.38615715,1.243663931,0.489725622
4.49386549,0.059051315,-0.333333328,1.664885617
7.718001108,1.095122261,0.649606317,0.443985114
4.887560841,0.32938999,-0.333333299,1.237402648
2604.600964,646.3077631,0.174823047,0.367341155
4.629343093,1.34968038,-0.013839668,0.368103945
4.756118773,0.385337848,-0.333333127,1.243508634
5.030749749,1.132875547,0.254295526,0.315423503
5.039998196,0.3517267,-0.333333324,1.10115152
16.23997064,0.841892912,2.747330785,0.546093349
4.889727869,0.157281049,-0.333333281,1.405861148
5.14967987,0.263656712,-0.333333081,1.252889305
13.35899676,1.764155519,0.697164381,0.420292068
6.677400004,0.798188458,0.750559518,0.392894045
4.134945258,0.570929559,0.435128501,0.336849547
2354.301213,751.3584642,-0.024961461,0.29387541
5.14869037,0.441922373,0.90986269,0.391054809
51.43519737,0.296024369,20.15333096,0.417834716
15.20899543,0.751154998,2.592301514,0.505554682
4.818116098,0.156100367,-0.333333325,1.373240798
5.163479465,0.273246317,-0.333333075,1.166952698
4.779883221,0.122094601,-0.333333105,1.387276725
7.16967311,1.810581852,0.093130623,0.317944184
3.698667026,0.84312377,0.036408918,0.320080132
4.610503944,0.082324779,-0.333332953,1.566882543
4.757983737,0.069982255,-0.333333112,1.612541798
71.13986119,1.240633313,10.14337267,0.479058187
13.49843158,0.847091193,2.216940456,0.542652322
6.660192629,1.013795738,0.409958144,0.437206226
657630.882,0.378522621,221210.6395,0.3757532
12.33151491,0.440060919,2.982722817,0.426564433
3.779118063,0.448762748,0.599380331,0.392421776
4.755998278,0.130447105,-0.333333106,1.382640276
4.712236507,0.133440413,-0.333333242,1.405769617
4.520309534,0.270025631,1.212575925,0.376470415
4.65097396,0.554755305,0.867708287,0.438133896
4.94607892,0.169951091,-0.333332958,1.272462558
4.780372992,0.101834325,-0.333333283,1.479141867
2115.023293,652.2614482,0.093278106,0.433621369
5.3218205,0.421762614,-0.33333318,1.194505156
3733.811611,1148.836537,0.103035786,0.344741563
20.16210791,0.54885803,4.867285898,0.382501625
31.34055843,0.402794169,9.877557517,0.43063231
4.886516963,0.113197965,-0.333332864,1.480888068
304239.7523,0.295647081,132308.7881,0.392268799
4.301263585,1.07767736,0.035464235,0.335089766
14.76195644,0.482895837,4.100231557,0.453823759
6.747868415,2.502586902,-0.007128267,0.368863163
7.024249113,1.101261154,0.534760049,0.389337492
5.705623171,0.842782211,0.634758134,0.457617579
5.038575616,1.31862205,0.061021131,0.413108725
6.434797931,0.669773209,0.956294394,0.523549753
4.62795299,0.174578855,-0.333333302,1.333952079
4.759649491,0.114757521,-0.33333329,1.473867787
4.923746024,0.272816519,-0.333333258,1.237538638
5.031743427,0.163349154,-0.333333016,1.332723563
4.068799078,0.320465911,1.135718191,0.492814474
14.95306329,1.967940133,0.909025081,0.432090514
24276.77535,2812.703949,0.889574056,0.435103112
4.656869311,0.120465881,-0.333333278,1.438489183
4.96362762,0.307734276,1.534114416,0.444636545
5.845707756,0.788982917,0.712920481,0.391804482
4.899611305,0.184761451,-0.333333222,1.325975758
4.762556633,0.112889176,-0.333333151,1.435336817
4.823298403,0.116692089,-0.333333234,1.435199306
10.38610507,2.301882303,0.379699702,0.491256459
4.959198767,0.166467414,-0.333332914,1.276143135
5.657016395,0.848377582,0.478211327,0.354301936
9645.628715,2942.391218,-0.218355294,0.459250447
4.642086641,0.088944473,-0.333332741,1.551840541
9.297692306,1.721796233,0.391079357,0.388631745
4.588985756,0.069692454,-0.333333154,1.613901518
2030.911788,380.9394205,0.772888225,0.460395028
5.201562845,0.583687344,0.732092516,0.432872933
4.406078962,0.423119008,0.683956126,0.446887339
178296.6174,0.22421501,84983.09137,0.455880281
4.949034728,0.194805538,-0.333333299,1.275627437
12.04877265,1.045629766,1.793706492,0.357668192
5.759350148,0.625997851,0.617580838,0.319449568
95.29687408,1.110197164,13.3523116,0.425325844
4.761460069,0.07990918,-0.33333302,1.556430513
4.764880992,0.150046335,-0.333332972,1.374942368
4.65609002,0.096335366,-0.333333193,1.543859467
11.13820345,0.657203773,1.990089933,0.376262515
33.96796866,0.339115882,12.39181479,0.498318328
333041.4388,0.432689972,112721.9053,0.347464967
4544.750687,1608.492161,-0.021353249,0.271661779
10.85179541,1.005285049,1.512810344,0.373702724
4.610236245,0.112850394,-0.333332945,1.463688616
18.80316062,1.621352888,1.615213301,0.450660125
547978.4295,0.393739539,208905.9913,0.432331773
17.5453164,1.467644105,1.728841151,0.416743629
4.499954265,0.05747514,-0.333333135,1.668511236
8.136377203,0.744946739,1.378512612,0.462141451
4.744622256,0.116517815,-0.333333272,1.473777887
1154.773244,15.93036605,16.71492263,0.527666916
5.032882084,0.342082266,-0.333333298,1.108912188
4.733031596,0.074624974,-0.333333274,1.604314349
4.968545286,0.684802618,0.396494787,0.372400726
4.617683434,0.10560038,-0.333333037,1.474297405
5.23179764,0.800648868,0.458273458,0.401431404
4.881396793,0.153252035,-0.333332931,1.350698239
7.996962838,1.549184504,0.237172766,0.335517824
3.508631951,0.468928879,0.419055191,0.383490662
4.744651775,0.157392961,-0.333333221,1.393098435
5.293801483,1.168307262,0.095789196,0.395180676
4.908710402,0.127111635,-0.333332969,1.449332744
4.901003665,0.992650006,0.239924927,0.428023455
4.790203091,0.12454665,-0.333332804,1.435700227
9.902827169,1.123769456,1.088956586,0.438701734
231.2492154,87.2183944,-0.058782897,0.360829446
4.571751486,0.074649669,-0.33333305,1.610498746
4.282390071,0.597043398,0.631678734,0.445703482
4.87131772,0.113005578,-0.333333033,1.461655746
4.781951569,0.15814599,-0.333333173,1.386872154
5.530668986,0.620871396,-0.333333145,1.114843767
4.881658187,0.170347903,-0.333333307,1.26792497
10.57469771,1.500478607,0.771125834,0.401700701
4.652882283,0.120208983,-0.333332995,1.383418788
4.981081701,0.105154904,-0.333333088,1.462202722
5.01887877,0.15154782,-0.333333164,1.300207045
6.79102596,0.262564322,2.4510533,0.395980468
26.67640679,0.325274027,9.562185581,0.487283242
19.10809689,0.580726346,3.743581044,0.485043102
11.14463078,1.486405157,0.699817638,0.368000552
21.87382594,1.876739646,1.412781539,0.347306559
2020213.396,0.425800219,731284.9107,0.414985277
11.28697809,0.288898867,3.806054257,0.369695603
4.795592421,0.167985422,-0.333333311,1.37769202
3.116730471,0.439668516,0.400795658,0.482873396
5.002038353,0.147363593,-0.333333011,1.425382214
508029.4494,86402.35928,0.915747472,0.316678537
4.835634303,0.804340173,0.432785795,0.389360568
4.545444086,0.435086554,0.840311793,0.371866854
4.606600201,0.059507531,-0.333332458,1.664214947
4.933432993,0.329856239,-0.333333207,1.230572696
5.790082647,1.655491892,0.03821701,0.329300055
162550.2078,0.324793253,68092.9392,0.415553991
8.887815385,0.570494306,1.876663244,0.507734333
4.861908779,0.202003375,-0.333333129,1.292208367
4.59852962,0.09711796,-0.333333036,1.471760044
8.326337313,0.516805405,2.160602976,0.478773308
3.144709363,0.482827059,0.39513563,0.413425124
7.312516344,0.414198928,1.809785905,0.378426871
9.568003045,2.61905066,0.28355743,0.405262038
4.724903749,0.678132614,0.489681112,0.383104809
7.513008242,0.307978157,2.281234875,0.404544674
4.828184814,0.147708132,-0.333333139,1.315321206
6.268294588,0.807455564,0.562465994,0.335989548
7.304075908,0.410391582,1.883819658,0.426353148
4.646945135,0.180681105,-0.333333241,1.300665495
13.66377211,0.834200073,2.524408819,0.411147926
14.65385954,0.548750373,3.0907105,0.389233002
28.74699687,0.531541673,6.551149717,0.458846356
41155.09721,8562.200941,0.194841532,0.353120493
12.04109271,0.470258475,2.792726858,0.399626296
4.736914119,0.10941887,-0.33333306,1.450528028
5.003387569,0.184224154,-0.333333309,1.330316259
107813.2532,0.402452704,38839.84551,0.428619121
5.496382067,0.710367587,0.616212357,0.42620457
7.663994742,1.312048638,0.588290032,0.418433898
5.206027766,1.113100891,0.275454954,0.435431403
4.660085984,0.525168292,0.756406773,0.449525559
8.252886366,1.727573945,0.395600412,0.398318876
11.62451312,3.027835107,0.193442322,0.387796019
25.25964566,2.317526905,1.676257808,0.427147655
8.630375875,0.530282115,1.73114259,0.349268257
9.554823512,2.183294656,0.239257285,0.452638943
4.580164217,0.365039139,1.158308738,0.480969727
4.844360643,0.124635239,-0.333333214,1.403231228
4.636601011,0.135157847,-0.333332946,1.39639856
4.920975067,0.117128262,-0.333332837,1.399079671
12.04724013,1.282043469,1.105914293,0.430576748
4.688962983,0.129285605,-0.333333266,1.476493661
5.052162146,0.194448396,-0.333333052,1.251647406
5115621.364,0.233171783,2534652.608,0.450275312
5.076214581,0.220970686,-0.333333281,1.234836933
7.900043672,1.053214607,0.873357952,0.478386252
4.816518312,0.222003197,-0.333332958,1.280844795
4.704814915,0.116336073,-0.333333141,1.42034744
17.187424,0.658018984,3.764617562,0.424293694
4.547176721,0.90504575,0.137638063,0.456410666
4.861844589,0.123236419,-0.33333296,1.417405559
5.133520867,0.299065895,-0.33333324,1.112494939
4.749218295,0.105125116,-0.333333077,1.478570594
164.499692,5.761831506,5.533215118,0.432507055
3.495238606,0.308608751,0.786320211,0.503390693
4.709777628,0.073529266,-0.333332591,1.607944743
1040.488415,183.9788582,0.565866984,0.455535373
881432.7248,0.700559806,219872.5681,0.424839459
560456.8477,0.306014058,228740.378,0.410855176
4.802893793,0.148074567,-0.333332686,1.338149014
325868.1279,0.235391402,155732.5341,0.453632339
62212.09899,490.4367297,34.7206469,0.477279122
6.762169559,0.596652136,1.028350291,0.425122214
4.609517836,0.136409294,-0.333333165,1.433568956
2.572129701,0.260592896,0.63798883,0.468859343
286039.6443,0.775652723,71800.94713,0.454534224
3034.946421,793.42129,-0.019116562,0.324582911
4.642472126,0.097229817,-0.333332908,1.459391181
519969.2077,0.14310833,338833.2379,0.439850104
4.638590778,0.147732747,-0.333333037,1.340763212
4.937810296,0.10658841,-0.333333157,1.486592754
4.684367343,0.130004683,-0.333333173,1.403691538
5.085001103,0.222489681,-0.33333331,1.216958284
4.610567235,0.121602343,-0.333332975,1.322193366
4.542660053,0.076930223,-0.333332888,1.605903777
4.903083838,0.158460703,-0.33333324,1.31953808
9.799154376,1.219406144,0.878387263,0.478644158
19.54249548,0.380914475,6.232056717,0.478587112
4.67857899,0.115291188,-0.333332978,1.403120917
6.931031752,1.852487736,0.191867587,0.380961253
4.736427263,0.127667166,-0.333333227,1.412551247
4.510807821,0.057130647,-0.333333178,1.670524864
4.912133669,0.195579947,-0.333333234,1.292587713
326258.2422,1.109606188,54838.85011,0.336354359
8.76021482,0.33975736,3.204027915,0.56763337
3.584824615,0.214100313,1.373639155,0.516017657
4.580304368,0.682588864,0.34360822,0.412664165
4.581248715,0.098080644,-0.33333305,1.522099485
85.61904904,9.699018126,1.442606582,0.423908305
8.848830671,0.476172389,2.129859457,0.428926988
4.850982646,0.14962296,-0.333333324,1.294981302
4.709636998,0.126089407,-0.333333226,1.439565833
2.427847671,0.34330266,0.322632287,0.376784674
1742.330563,628.2386598,0.007171053,0.307868443
22298.88808,5675.137559,0.102110403,0.325005148
3.89006381,0.552515425,0.474598689,0.478195763
2389.189761,762.0931331,0.059752784,0.342221838
1554.44105,550.7659692,-0.032462005,0.285194029
15.62862901,1.957588397,1.122925773,0.434774086
4.781803534,0.088678767,-0.333332934,1.556474432
4.712373796,0.138695313,-0.333333091,1.406708173
195179.1697,0.418908654,75724.7863,0.441669321
4358.71683,1103.83038,0.101539986,0.387865908
6.057259422,1.451450675,0.183889612,0.431388965
5.836771457,0.279674057,2.132545681,0.453135722
8.791158785,1.295400772,0.488184145,0.458139533
4.930493164,0.183144482,-0.333333268,1.288473088
18.96568144,0.727709483,4.35549683,0.437211751
9.648746803,1.073311334,0.868796678,0.388306118
9.087618945,0.673069206,1.537391291,0.494941471
5.410084572,0.274252967,2.092478506,0.415346367
5.322967735,0.646462041,0.824532395,0.363775717
12.11796868,1.017211849,1.467170263,0.399871039
6.797144661,1.607001201,0.120757229,0.358954588
8.933282919,1.985733049,0.217565775,0.37264552
4.638299658,0.073650122,-0.333332983,1.609056126
10.43169248,1.754814475,0.560192445,0.369463723
4.792360434,0.113665407,-0.333333268,1.482156959
4.652096448,0.121733672,-0.333332742,1.473116145
72.06526682,0.706988508,17.23843782,0.480194054
4.400673239,0.761400878,0.338234974,0.306353929
7.307219914,0.320819408,1.935047192,0.438367298
5.070495852,0.786494497,0.295741122,0.327648208
4.735728109,0.126058882,-0.333332935,1.454484776
276189.4078,1.106094093,53007.19114,0.335674469
62076.57187,0.199861127,29892.05731,0.467803516
246993.2605,0.226684961,115439.6284,0.413513732
5.124656812,0.190417999,-0.333333196,1.223730914
8.890939473,1.001849111,1.079232894,0.421835314
11.57841453,0.634442993,2.293318526,0.308766108
3.920351864,0.331056628,0.903509906,0.442071622
8.372871429,1.808126847,0.336421476,0.415576514
925.2378973,303.9311434,-0.023457658,0.397752793
4.8505838,0.161591475,-0.333333325,1.383112963
13.04273626,2.935622356,0.442474122,0.282287702
4.923008885,0.129718593,-0.333332856,1.457375193
4.88267342,0.144292951,-0.333332948,1.36261176
4.771269817,0.102655611,-0.333332865,1.466707178
5.035201872,0.424765517,1.02013462,0.41434989
5.955757134,1.404326212,0.127323504,0.292655733
4.697420342,0.181278879,-0.333333113,1.270347126
8.47216811,0.280844789,2.758661792,0.421883574
178384.8478,0.482028564,56343.58363,0.347593509
6.622393724,0.499249028,1.478805467,0.428162899
4.892219226,0.585472468,0.718667525,0.440369222
1178636.417,0.226314368,602913.2602,0.4471005
5.438684399,0.389967735,1.387504042,0.445073225
43490.77981,8516.336773,0.454248183,0.414184888
5.262809313,0.346225245,-0.333333179,1.236943502
12.63482578,0.427470954,3.503640414,0.327671041
4.755119062,0.167543997,-0.333333027,1.36059456
4.980410308,0.155024946,-0.33333285,1.326217126
9.736881153,2.61020689,0.137026636,0.526659164
10.24153781,1.422018633,0.749666506,0.429666341
16.19438097,0.211439812,7.148847733,0.463258899
4.881676056,0.105760404,-0.333333159,1.483227363
25.72923526,1.466741079,2.820337728,0.533834104
4.693618706,0.06883215,-0.333333188,1.617312217
6.031671963,0.333229785,1.865986528,0.468472877
4.805112057,0.14017375,-0.333333225,1.373298622
5.677076448,0.542467315,0.843724728,0.440494404
17.53696978,0.809914533,2.664799251,0.362905078
4.880078411,0.168798833,-0.333333171,1.345861542
3.918595611,0.820165789,0.139653818,0.394485224
5.287050558,0.338514353,-0.333333226,1.099152125
4.768420751,0.098795861,-0.333332726,1.483750052
3.315023927,0.253191751,0.847446801,0.484720508
4.825181569,0.121271085,-0.333333305,1.468874118
1760.872782,635.6468329,-0.096922677,0.36613318
4.72580087,0.436843549,0.895219714,0.46620697
5221.147902,1254.384949,0.21598104,0.385999084
2575.826898,421.3299432,0.477297851,0.325682777
10530620.83,0.381767851,4008592.58,0.379426762
4.539071995,0.616421185,0.554592437,0.38300787
4.752718094,0.097568308,-0.333333122,1.537962696
4.837979018,0.114154362,-0.33333321,1.453567842
16.02225028,0.878136076,2.480422823,0.427646921
4.772798427,0.112118818,-0.333332706,1.485604819
4.927195879,0.16760668,-0.333333072,1.333536913
4.822895474,0.133189331,-0.333332645,1.274180902
21.56557204,0.673744432,4.883675233,0.384897374
4.768130201,0.830464778,0.387297187,0.459428031
8.909873208,3.756041983,-0.041548008,0.364656359
5.195700984,0.895778402,0.310299693,0.362005787
4.779373794,0.145080697,-0.33333296,1.39303658
18142.63886,5563.52608,0.034200962,0.279994107
6.2853029,1.061942105,0.473404812,0.549741576
4.965263455,0.158526626,-0.333333248,1.24773099
4.567928821,0.078535569,-0.333333209,1.600065079
7.542125582,0.599102404,1.360074343,0.441779417
4.993191356,0.169078889,-0.333332897,1.326509025
11.26116158,4.244494274,-0.055994026,0.271242877
277784.8701,0.508967381,93446.7482,0.351460835
4.758525889,0.198635284,-0.333333242,1.279684947
4.890281649,0.100964935,-0.333333042,1.481415665
21925.78404,513.7313846,9.862188257,0.398787324
6.739476368,0.487351461,1.203069885,0.463197248
24.08892144,0.535332712,6.057033646,0.425855257
4.653214964,0.147350763,-0.333332757,1.321437291
9.549176876,0.525100925,2.054611836,0.452358329
3.205984843,0.675998417,0.216395415,0.42221437
14782.54515,1.867139795,1534.790989,0.318341284
23.6132132,0.690569472,4.648521685,0.413485049
16.49708488,0.73422534,2.765780014,0.375450364
4.868701638,0.107971878,-0.333333136,1.398869003
4.791721704,0.181570004,-0.333333253,1.297852415
57.03880275,0.490066982,15.09652727,0.444086593
11.18510048,2.152459859,0.497877606,0.384579573
14.21665601,1.415230478,1.506029475,0.438716411
4.127256664,0.449439158,0.626790541,0.337505649
4.654798711,0.545655523,0.566636619,0.387100632
5.044650992,0.218773539,-0.333333137,1.173196655
4.956486364,0.104530203,-0.333333028,1.49635825
30.13505504,0.896827647,5.783105869,0.41297881
4.628985095,0.138313953,-0.333332914,1.375802006
7.447623655,1.575363951,0.299787035,0.43333947
