a,b,c,s
798947.5636,112793.8261,464433.3797,0.436383502
919388.6071,167219.3013,345130.507,0.325829492
5466305.576,1301089.606,1702899.382,0.325581698
237356.2524,66870.48566,49292.0831,0.410402162
256388.5389,66793.81215,73020.18243,0.427749028
1209409.533,240135.173,357525.5512,0.356863396
306230.5657,96989.56399,65757.31832,0.383078592
236872.3368,81278.78966,57771.52992,0.37544689
553698.3515,118351.0258,266021.605,0.412255464
202173.4786,43622.79118,67314.42109,0.363398746
122582.0973,30541.8513,35682.54114,0.355220962
1318329.954,266786.5861,437273.3532,0.36757795
577334.3506,119859.6495,245864.1952,0.487868056
347459.7638,88606.80988,71693.07443,0.401214365
310525.828,51070.7715,140052.8294,0.375830389
187466.844,48731.07427,64618.40799,0.420486557
712908.0835,78004.37954,461146.5734,0.376522897
614092.6722,156263.2943,224680.0438,0.432340946
246734.8341,58935.71385,42367.45842,0.359823073
192021.9855,43785.98591,56264.70488,0.464931456
4681802.98,1484533.36,828380.8578,0.394169288
591064.4474,125140.8687,212182.2684,0.392618129
512392.009,94941.63749,183035.8475,0.405157088
9188.979539,2775.939763,0.106814953,0.335251416
1089231.218,235940.8266,489417.0702,0.419413717
283763.8331,56327.34665,147410.6035,0.508762872
5.483816537,0.728252236,2.428653812,0.403275095
327142.447,113725.3182,65132.03163,0.388623305
460282.4329,62546.32461,387819.1701,0.555387318
374555.1243,57043.87719,199562.2458,0.399943787
712131.4526,200521.8778,279547.9023,0.500399872
487369.325,84893.58092,238024.3481,0.473660889
6269354.349,1412359.031,2069555.354,0.350728387
1274053.553,239894.7144,653518.8067,0.393258979
8790227.774,943658.5054,4642170.412,0.424515085
257428.4259,51973.44505,91798.18825,0.434013558
609929.6569,112115.6161,235818.5436,0.399845325
373336.7622,88457.08032,113215.412,0.449274284
49312.69737,13856.06806,18242.329,0.40536305
509185.7395,101023.3695,218543.0502,0.503992254
9052375.953,1725925.616,5074012.382,0.430652054
218002.5502,67503.78994,60942.37825,0.483483426
164387.8554,29767.27527,89477.96116,0.532537954
270292.3658,80541.86567,112415.591,0.459605244
300580.989,66014.32807,167081.5474,0.530428876
3018430.77,227753.368,1305383.733,0.199831644
192533.3936,37586.6928,77356.08575,0.383319872
1963390.206,335329.2379,860447.7814,0.297693103
711448.6328,107968.0249,409142.1357,0.4363251
534456.2691,119788.5587,149746.9832,0.313238637
137.3785026,34.1037733,47.09024502,0.377398212
1372976.54,212215.7156,560382.2873,0.447008603
305378.5164,51525.56795,103381.3706,0.291376065
190940.574,30219.84848,105194.716,0.402167695
371805.9988,125028.8427,74022.56782,0.404273605
277472.82,69860.73513,77221.06236,0.385474617
1161308.709,210343.5736,394608.5622,0.394189432
3699551.703,546917.5047,1497004.346,0.336440872
366519.3894,69226.90757,176731.1328,0.382032868
1056063.26,268033.6805,577689.5965,0.557185796
278578.4092,41864.28526,163305.1036,0.404412735
18811760.57,4383960.357,7298814.284,0.413906885
435718.2314,60436.20195,243437.7303,0.41761539
353135.491,95793.62592,79197.25494,0.300329901
851580.6539,105247.7317,537396.6151,0.399093068
377382.2223,74362.16103,176837.7012,0.453713294
202401.9665,62422.50148,89222.6882,0.446589203
8.470858017,1.125680471,3.097710458,0.323770293
120336.0298,35196.84457,35641.1641,0.403294331
198423.9912,46343.04791,57926.26121,0.301934645
2984188.16,636293.6867,1205086.944,0.456181113
755394.1954,252862.6094,201922.4787,0.423053912
292064.3926,67494.01295,69428.44748,0.286972089
9.603550229,1.196045219,4.127716912,0.419664111
511865.5359,99945.01747,187933.7215,0.465295554
631128.9665,196209.46,105107.8896,0.328311032
674484.9946,154799.1634,315815.4598,0.388259149
396357.1032,61888.2202,133235.416,0.369917683
361868.4054,78419.89235,170960.0533,0.39117519
579091.6125,90421.74964,254602.2283,0.39358179
804260.4146,125831.3598,509281.4565,0.518257961
423576.6862,86904.11017,136051.5795,0.329195095
335044.8363,86295.35839,112601.9049,0.402564103
261100.6273,60699.26583,77062.5544,0.348684165
358511.3665,83451.78404,96233.09415,0.368252374
910564.8165,160050.5953,492923.2023,0.444108022
378340.5187,96605.11513,41262.16642,0.284395472
240473.6896,52546.30874,39336.94116,0.340730655
4778968.904,799585.1568,1668004.011,0.385826238
275268.5566,48773.89908,157916.8607,0.491006864
1269315.496,291087.5027,479909.7986,0.463200852
589251.6131,133551.2029,172462.6048,0.281847872
262264.6208,52815.96684,124390.3243,0.510851481
1110379.055,200010.0854,529210.0063,0.39596246
385908.7555,95829.44242,179263.3884,0.508077522
2924771.835,494562.0955,2428262.003,0.603411656
547916.9266,96898.11778,334371.8681,0.456223451
1173334.117,337700.3539,431951.1673,0.491184505
822229.2227,99490.80041,470159.0658,0.398695508
798872.9719,191262.7902,304627.2511,0.468492025
267336.9625,51557.05579,98910.99408,0.351291951
399491.4727,72656.94507,180403.7488,0.48533249
1678.763831,471.368819,0,0.287514878
597810.3717,86058.0291,265948.0316,0.317597696
145214.8313,39888.44042,42859.29121,0.437242396
1026868.963,267767.367,202369.8877,0.289344257
610660.3491,123448.9307,144693.686,0.429766216
762620.6346,277903.7858,172597.1134,0.390404395
248953.5418,60790.89175,51204.88792,0.324284386
422399.5813,75206.27079,223414.3341,0.486804088
725342.6189,61339.31684,411766.315,0.366004948
366355.7282,76017.77312,183194.6961,0.413388626
367472.9443,69927.10635,156270.4689,0.418326544
527185.0342,136738.0597,139595.5619,0.336491766
262363.2222,62574.09802,58906.39995,0.405651565
47588.62939,11327.3865,7027.854806,0.2933036
208618.2802,39772.75475,109652.57,0.458498202
543574.0538,89970.40938,309271.5851,0.452983013
1667224.008,400733.7197,492230.681,0.427777352
2354221.776,501306.257,833101.6674,0.428262192
341441.8708,65429.6686,125004.6695,0.446952206
386558.2089,69540.18206,187098.9308,0.443321642
297262.0819,54378.78257,86902.98592,0.382168303
609239.9636,132842.9337,270272.3219,0.487425407
1118873.026,245997.1755,582299.8905,0.458399424
883263.4833,209139.6989,286469.1147,0.40810095
257390.4814,71931.80652,57054.0871,0.307340322
7557026.976,929644.8262,4020812.586,0.470041229
296246.6828,61787.65948,130954.6625,0.417767262
208625.9702,32029.53812,120160.4665,0.460866567
244071.3999,42830.38487,111541.0158,0.392789068
9859958.087,2323773.311,2856839.116,0.353064755
600009.3003,178822.0832,170196.8908,0.510392582
389377.3492,97476.75432,111634.0387,0.386833103
413993.995,129685.3165,77888.98035,0.364981001
516047.9785,80876.39259,256749.0164,0.449352028
280630.6912,88110.37803,57883.8543,0.449158108
513896.0396,86093.08266,308615.4132,0.482906763
312139.3026,52058.97131,155689.5273,0.458603608
290444.1826,48429.98554,119256.7788,0.41016732
353277.401,79389.75318,97720.00691,0.368372859
253239.7818,47668.02488,76799.21595,0.410801443
492712.8017,128518.1193,54104.62547,0.319959157
259284.8898,63624.33885,74234.50599,0.361900217
8659.459618,1990.342301,0.018204484,0.289058626
694840.169,174811.7351,232582.6381,0.439785972
458839.6042,67992.19426,265284.7753,0.489837641
441890.0032,89720.85778,184210.5819,0.369400527
639402.2702,150439.2295,214890.0125,0.305372421
640298.3437,147369.492,269809.0376,0.435607647
530151.9407,122386.9827,201392.0089,0.488092414
10225951.56,1917974.589,5539257.893,0.478502249
6286127.039,2069707.611,1237655.508,0.407186083
693596.2403,101518.5006,379797.2228,0.446308684
784004.0508,159662.0514,345941.3977,0.553252283
260787.0861,48259.6245,94539.37706,0.350087652
951660.6092,293375.6907,252060.8714,0.390956227
604954.9895,68431.30846,282955.2256,0.36744803
516433.701,180009.6724,168044.2603,0.488338779
3.121399497,0.623287594,0.665631674,0.407284742
938500.0781,156536.1136,358305.7246,0.302871037
8.295514702,1.973536455,0.362970225,0.425180655
3736537.182,561027.4915,1774764.999,0.378839038
188401.1366,50018.59422,67033.95956,0.496480262
388752.5366,76793.77633,149734.5874,0.42520144
174102.2139,50905.22284,39109.1834,0.348987889
9105846.918,1245779.233,5054706.652,0.468424839
2906.604684,782.6992764,0.025390943,0.245679916
891468.7799,195854.6446,418637.194,0.443583066
649683.3534,171572.4612,150185.0334,0.24981577
381657.6884,98728.45983,133781.2625,0.418883994
415751.3441,87302.99518,159821.8301,0.418746192
550552.021,137535.796,149545.0383,0.405028448
349373.0701,85492.49574,93804.76414,0.277264169
1823440.488,410381.3437,320757.5519,0.317644388
276425.0272,70007.79554,81666.16502,0.463584624
398149.4793,60462.46005,189771.6828,0.434768102
567128.776,89561.11658,294517.3533,0.512197679
1081231.745,166102.9451,613107.9235,0.531452917
1289673.697,91675.30351,727707.2658,0.285722479
383423.8496,80923.4926,176451.0618,0.501261977
287208.591,58219.91341,186204.4658,0.558316889
822939.8586,162814.1016,252254.4164,0.432192296
980023.4807,228705.5271,360029.8329,0.417028122
12257958.92,1941557.603,6778043.69,0.406121435
221585.3818,55618.58001,51277.02425,0.480335262
217513.6418,34861.8863,71192.5473,0.250713356
340049.7618,126627.1365,70216.65215,0.390631454
242605.1502,36316.6988,140266.9578,0.539738805
518973.2206,102303.6393,211226.1398,0.482204042
484714.4461,82692.30172,256156.767,0.469921845
9129629.127,2235551.922,1776184.585,0.377518551
251492.602,52844.09669,101202.5083,0.420174449
347020.9265,112897.2552,70454.2181,0.403185297
247355.4705,91667.0561,27232.94353,0.284090126
241029.7099,73443.49666,64886.0823,0.425758034
384433.7224,56963.32734,201259.0113,0.512176454
331414.3949,53572.43062,137155.8769,0.312601167
1234247.859,289851.3278,505916.7707,0.397324497
198313.8383,62461.32102,42701.01861,0.37615582
399299.1259,121732.7809,85564.97945,0.350535182
210495.9581,46633.15773,128428.7081,0.549297527
1704410.044,313254.5903,673684.874,0.404429426
3384.128636,875.0615754,0.03774757,0.317151313
376273.1941,81069.59038,101793.2941,0.380897424
241252.6095,64905.85238,63453.73916,0.454437733
251551.1211,51377.71482,115113.6187,0.311694706
753079.2708,219491.2895,204087.0306,0.430662055
312926.7973,60758.6844,159572.8446,0.462092278
1495010.345,208349.3881,640535.9531,0.45293408
4914233.629,995692.2624,2795130.239,0.536296729
238552.1269,78318.04106,38820.25568,0.301731041
215232.8708,46600.41897,67871.16627,0.464814533
764010.2724,129419.7272,372735.8526,0.422523409
525822.4997,149595.8522,99609.38233,0.247412834
637259.8175,149888.1543,178796.3775,0.377324368
310482.6669,67774.04848,159705.3603,0.47755789
299461.3083,47048.50759,134829.048,0.329352789
879968.7681,202221.3996,241443.1414,0.406303154
2075535.466,326080.8941,1410950.843,0.477491939
1352789.844,340770.5956,335041.4051,0.399687071
151288.6092,47415.3605,31229.84317,0.308455967
409939.5459,37756.70973,255093.5323,0.382575965
220571.8937,56884.5118,87055.16577,0.458803872
478708.2637,70929.89768,202041.6266,0.454710073
982992.6075,166417.6745,630792.9182,0.46419408
239838.2305,60087.0631,48207.18237,0.365867366
323405.397,54756.43041,207893.0069,0.473877178
43587.65799,12476.82423,5751.910794,0.349947256
10811713,2938644.904,4164656.288,0.387983358
452330.12,111787.7354,134425.6083,0.424945511
1450477.66,197093.5551,652706.3459,0.223716682
844642.2044,108914.8472,360914.0834,0.311292777
388907.9393,83890.6484,214921.7045,0.479262694
341166.4269,74371.91048,119800.2718,0.449532807
525002.8997,114033.8719,243510.2381,0.465728409
19625074.73,5113856.663,2816322.711,0.283847789
437640.6088,93522.5001,191515.6176,0.460779454
269498.1756,72172.11079,53490.01377,0.248283416
531233.8656,154216.0007,114902.0687,0.27559984
498013.2311,97209.01145,249709.8501,0.503282689
268321.2084,57356.68383,104403.402,0.357766838
15348604.19,2481808.607,8389004.654,0.394709311
80104.20016,20292.34973,21739.70588,0.325811611
286642.3133,76756.31873,37605.58818,0.287891899
399386.4996,106315.7346,118882.2065,0.455484683
190029.685,36233.31732,96830.45842,0.501164269
322164.7574,81872.68747,69441.92535,0.366529572
41718.10719,10480.24604,9504.960862,0.313629345
581724.7727,200933.0162,121784.3023,0.413739956
12829120.29,3721072.653,3263248.216,0.401945871
420556.2289,77570.01203,161087.6124,0.277612507
420247.3833,70532.67777,140825.1715,0.357057744
7367913.665,2185339.452,1713644.462,0.344452994
10045852.06,2267631.259,3578163.712,0.477445974
3368551.692,584216.7506,1056089.604,0.435179857
838675.9829,118228.6458,443352.5607,0.361651843
156748.8644,36782.37965,55617.17782,0.397761061
423643.5866,49277.85177,250696.4865,0.471447094
309924.222,55925.6098,141398.6249,0.42889123
37594.43989,9884.943195,2385.68701,0.358751006
372710.0328,33688.03265,298231.4236,0.511424965
258641.6178,45977.10596,105642.9024,0.390894097
533244.7117,53378.2738,377666.8489,0.418784504
331331.852,82213.10278,94170.77421,0.40108723
151181.5611,34018.68814,28788.4036,0.38581296
16671547.26,2923177.9,6623492.511,0.510478943
498145.3328,83244.85386,257437.8672,0.464172684
429878.6117,102322.9612,139527.9469,0.429602615
293181.7168,70558.52577,87635.522,0.361625864
320768.5041,52486.15006,213573.6982,0.541088521
572150.1269,125688.7822,178619.4248,0.367138981
50.72071375,10.15347189,13.78802394,0.279644119
405018.1521,104030.2581,79353.00346,0.321137797
385586.9367,101257.3917,84503.45405,0.327778756
371167.3994,44177.52731,197233.0371,0.361592883
191197.3233,55720.69165,35455.50643,0.382331102
387773.3527,103767.8288,80434.98456,0.31237643
6126325.5,793021.3392,2638654.519,0.39757931
637058.768,103955.2756,287108.3488,0.453673361
361340.8094,104057.275,125961.8962,0.432856985
2495779.332,356071.8946,1380076.294,0.478462079
352796.8526,73918.60561,248785.231,0.652531788
326354.2398,83181.7609,113846.4709,0.393105888
2021135.309,361006.3831,871467.4481,0.371925488
281240.0162,78981.85338,88739.97894,0.428903241
1210682.17,330381.4389,370333.203,0.472459184
142097.4951,39662.09437,38718.6308,0.427084372
324903.5711,51850.70715,155844.8575,0.506627846
12803149.68,2663651.191,5824704.117,0.452208992
1492.298285,444.0512959,0.00E+00,0.257789052
203065.1937,57360.03956,48493.57913,0.33080134
342622.1742,38142.40717,139445.3533,0.219640497
694063.9918,170454.6971,246097.9688,0.352281087
378882.0733,100566.9985,96742.52818,0.398658459
613152.6591,139623.2498,193460.5522,0.40078822
1087536.684,147659.3675,702994.3093,0.485695495
445956.0933,43941.90571,296100.5712,0.454079275
333840.4223,81180.87208,118774.1214,0.334181237
362260.4277,80675.81885,124569.7212,0.379451071
729985.8038,153409.1366,472612.4748,0.574427797
8062616.165,1668957.723,4849960.45,0.604112369
534516.2951,133658.9633,151473.5628,0.422686109
314882.0691,42568.53757,213878.1389,0.466698755
2072263.6,509066.9606,470090.3594,0.37507889
360192.5683,19362.68285,371034.3802,0.451187813
611473.1839,159599.0956,161688.9984,0.428473129
177895.0224,53729.28171,49379.67437,0.382253717
2254.151454,598.0731964,0.00E+00,0.357751001
367299.5706,99681.49262,85574.54763,0.401735922
487499.4164,107734.6432,197918.7973,0.525401376
750460.9525,174630.449,161121.7066,0.311782186
778881.004,87098.80673,404300.0996,0.314240458
353662.7954,120483.3499,82490.54588,0.366844567
276896.9562,65339.94234,75162.03568,0.440757063
184581.9005,26131.03992,88352.02859,0.421059196
1774192.013,455416.9065,657312.2317,0.4566898
328944.0206,90349.12115,100688.5983,0.399576749
665073.8623,172193.3651,180484.3378,0.367771784
1020828.789,174887.6608,440335.8411,0.443898512
393092.0211,61395.71436,230761.4567,0.488087193
168910.2497,59916.05546,24160.67809,0.358200956
881576.8616,218626.4133,366197.9019,0.521943685
2086329.914,223857.2562,956821.1283,0.329188585
287403.9468,47834.74964,147165.7073,0.464734507
787828.3293,180376.0528,281817.3682,0.334956543
375604.3996,80568.14053,128776.5229,0.370073115
668010.8295,139869.5009,315258.3937,0.415991292
238516.7739,51886.96783,112743.804,0.462502134
593433.7272,154475.2328,139042.9171,0.320204427
164244.2116,34859.93655,53109.12502,0.461895566
3355476.88,1032811.105,460461.3348,0.309732705
262235.661,40803.93555,164787.9749,0.547078085
2312458.364,382163.3483,1115283.449,0.367397742
246244.8568,81558.217,26635.35919,0.240148516
965163.9776,241772.3941,239660.6672,0.284423398
367768.0922,117624.0375,121520.5262,0.468568756
415038.1628,66558.75315,157038.2928,0.335861914
449992.7371,92124.22626,105295.8511,0.434193807
5230345.885,1304392.613,908595.1645,0.385184784
5652473.854,1303118.966,2109374.907,0.440731692
364442.8216,82996.91277,203509.3863,0.495365937
6982884.758,2323229.664,1915824.829,0.440210242
222649.2956,52038.80136,55012.28659,0.42564576
346667.2721,70451.60263,128658.7225,0.39718962
175885.3723,47932.98059,32245.87085,0.354375693
1145310.312,221341.3459,379063.291,0.507938005
230857.1403,57986.39569,73249.53352,0.382509606
8746864.727,1508643.827,4521156.55,0.406554127
619373.9105,221819.8007,196258.8605,0.462853303
322709.7107,97900.87082,54556.63136,0.289316794
737081.9873,110228.689,383177.8155,0.390728121
396779.2221,69888.49121,162657.8968,0.418432362
327707.2533,87170.97422,96806.86305,0.299708359
907425.0066,279901.0369,265021.8793,0.41341731
399343.4471,104455.7375,81781.51266,0.364519631
522513.1888,129638.9929,148073.9902,0.415877474
209334.3643,29975.55079,130066.742,0.500883603
1432531.303,188883.5884,768322.9979,0.445088551
3807901.464,901433.8755,1377895.507,0.46648625
1358929.469,310719.0583,622320.6584,0.455476101
432769.4341,65757.75804,237306.3216,0.434501404
387959.8703,117393.6621,35178.04711,0.309342596
559089.9734,142600.8765,224686.8339,0.383700607
699157.9954,164568.8717,272293.2337,0.423434157
293912.8194,95052.13317,79522.64075,0.411406945
188865.6653,51137.83907,51542.16369,0.321016184
7484190.134,2151830.928,1581329.769,0.373399385
577456.6254,119747.027,241697.0001,0.478794304
5896162.829,911198.6977,2828098.4,0.362527299
246246.4696,64702.85991,32859.02038,0.316403999
297801.0338,45296.22075,129293.3035,0.397883423
486449.0648,76857.06253,219854.8803,0.374868085
453316.3076,66736.38895,216062.1756,0.430100707
228476.6088,52752.47183,58954.28665,0.281484266
351182.03,36502.42846,155925.065,0.310046385
7059311.264,1128472.493,2692043.643,0.35151187
487705.5581,111182.9785,248272.3405,0.485844957
289683.6035,56367.34916,119468.584,0.321496778
2657875.914,683659.1548,950997.9987,0.428278758
481854.9492,93332.14792,198852.6441,0.348968664
486651.1418,95306.34038,179552.6893,0.418155352
366404.4141,56484.56175,193066.0161,0.449970604
257602.9847,26723.7475,201352.3076,0.484729284
2252371.001,549344.6359,817091.7375,0.425654833
352842.114,117830.5119,77945.47178,0.397054058
15655315.19,2732667.51,6383696.514,0.386192588
287465.1972,61537.33917,94889.05546,0.230477904
612273.9537,151152.522,128489.698,0.421688333
486635.068,93826.06761,341686.4017,0.618741696
77165.60452,18852.07379,23116.59768,0.390071584
586081.8807,123553.1145,218606.3874,0.434840955
392344.0526,70500.00901,124691.6708,0.36027682
1108178.712,207489.5473,613746.8715,0.471890134
693208.1539,159017.5851,295946.7163,0.415073198
213732.416,47116.68993,65558.53616,0.367742407
343624.9374,83880.85484,87379.32532,0.389755942
199058.3408,53583.04348,50129.60683,0.276129511
627127.5039,148945.5788,252084.4118,0.464243808
281147.2526,77849.78295,32953.27921,0.347235719
5153967.201,1318299.313,1795136.983,0.381506839
514136.5446,117682.1038,151213.2914,0.270615545
56833.88584,11455.64659,27839.56644,0.439737967
255330.261,41030.34133,91048.05662,0.316368388
8417689.541,1200620.241,6412006.797,0.421608986
1266189.853,202574.8629,675757.7535,0.362280311
590015.6908,114589.1429,141533.9496,0.328556625
6110.25914,1995.489369,0.22844345,0.296321978
396480.6166,59760.60724,203309.8961,0.404020125
41628.4512,13609.00985,8682.359356,0.362043125
665348.0802,229112.9777,148654.0818,0.450013829
934413.1458,165547.7688,391282.8553,0.386580628
294504.0129,51428.77291,126247.7005,0.415962906
347388.8786,46517.75175,215247.217,0.461798895
5865068.182,1054618.427,2968054.652,0.38319088
438443.1881,46457.27201,257562.5879,0.420584428
640364.133,194434.0231,181073.4782,0.416705845
344505.7625,55377.31159,242080.1555,0.492608134
10547744.6,1593368.905,5750352.585,0.486200917
542923.3593,128142.3145,127866.7993,0.275586865
1560689.042,177209.3605,825921.9242,0.390471419
8568.410807,2199.694479,0.045064456,0.32689854
364459.5613,73005.02897,166225.1512,0.384546598
8917551.449,2074440.891,3470253.945,0.488770273
865418.1774,226192.4539,0.00E+00,0.384046841
292543.3406,67383.70006,114202.1039,0.358541103
536027.8054,37202.88981,401360.5287,0.440205631
244166.3539,62067.00345,72993.90769,0.423393963
230193.5885,33345.56167,138777.1945,0.503588468
261803.6469,56185.53277,112999.3134,0.323081644
323416.5125,56968.2136,120549.8377,0.383217597
567364.798,144181.3799,197777.2158,0.37329842
447994.9309,107108.3694,125786.3399,0.362624992
561889.0485,90315.55352,265809.3346,0.391646633
3215182.54,659662.5003,1319123.14,0.382543108
430720.2409,122378.3437,169200.2647,0.434018027
1488566.884,307723.7947,556086.1216,0.36565901
59395.07504,13984.93515,15285.76065,0.455213718
133702.7259,28409.88121,35162.15417,0.41818247
22164.89411,5288.375587,7863.730647,0.352602032
858799.7663,138798.514,334132.6823,0.376976827
546743.5406,55814.54501,437006.1601,0.46710029
590256.3568,159399.0169,163918.6661,0.473108891
8790726.457,2011434.422,3996699.774,0.432346711
303347.4675,59684.3147,173927.0212,0.612494669
220084.1116,37361.63142,143851.7237,0.442446275
310804.616,115699.2067,108327.1795,0.458071559
1317139.269,276978.7209,542474.7373,0.433603576
88719.98742,21791.83039,20853.08969,0.324478313
124790.8966,33501.13582,46963.89293,0.458958357
100113.6182,28054.62334,28287.07136,0.4249393
1278198.119,348123.6437,317969.7828,0.368292754
487239.759,128119.8507,135361.4562,0.414899789
10967521.76,1899397.563,5584489.115,0.454370946
4382499.167,867658.0499,2511965.288,0.462963134
300314.3803,52262.50973,124951.7978,0.378838793
857273.8219,198271.5719,291433.5711,0.332755581
444372.1031,75134.14279,193957.588,0.372801656
614630.1294,109525.0947,262949.4908,0.431128373
225182.5582,36064.34038,88083.12075,0.353030983
730358.9322,168535.1576,239519.1665,0.422580529
106017.6589,25014.01009,21055.12932,0.363202934
265473.1862,52036.94488,70852.70897,0.435516366
351220.4071,91985.27612,91463.07583,0.324876685
320557.7822,38024.43036,173564.3303,0.402044856
1620077.267,549227.6729,217674.3862,0.351464915
608528.7282,101377.4831,233858.9204,0.442514906
406906.9245,108198.783,75644.88183,0.41339441
421842.9261,86169.37419,199385.244,0.399790766
301674.578,53920.88026,137999.4709,0.318478673
188007.0602,31543.13725,73002.86637,0.370142668
3004112.359,458036.2179,1512592.205,0.490319824
461236.7569,90400.82914,238019.8618,0.513324967
250460.2232,53996.21489,81639.38769,0.365086508
282047.7611,74760.66877,85582.6668,0.411896765
15960133.63,3276744.421,7171760.468,0.465057395
486071.7294,133021.3491,253820.6503,0.558051045
712151.5609,131040.8952,386358.4969,0.379110629
129891.2404,31068.15799,39956.89692,0.386944489
427644.5258,89370.47557,225856.9411,0.55511027
1237003.841,327023.2794,405546.2976,0.459177622
499800.3975,104062.0041,187164.5781,0.360394451
333931.5986,33782.08635,226529.2589,0.407575913
868402.5841,119217.6808,425319.9192,0.43773079
269288.175,49523.84091,84665.34274,0.306636462
370295.1198,77423.93574,141886.4772,0.323206101
158221.6764,34418.85723,50703.44779,0.411165528
467014.0665,125998.5841,134091.7775,0.49811415
372565.9878,102825.0743,89097.14581,0.33251693
4774.368342,1414.177025,0.003231096,0.274680616
354364.8731,75550.71969,129482.0686,0.432680073
65808.78962,17545.54832,6773.920337,0.35809049
159962.6557,50371.11838,28837.32295,0.342569838
673193.7491,95458.66783,274461.7785,0.434470217
814955.18,185249.7956,217691.8178,0.363794026
1235095.91,131580.4115,633620.5871,0.382638163
877140.0984,130204.9295,296084.5408,0.295632388
24618602.81,4649110.897,14557391.12,0.502254728
383955.6769,74220.18535,193397.6184,0.411180226
275505.788,27045.14666,179690.1591,0.416305628
797145.9093,170166.4308,415063.6201,0.395695212
1713789.335,346601.8641,593298.9507,0.337444086
367272.2561,73055.52444,146001.4364,0.388519117
2446.475649,646.1959882,0.00E+00,0.428138323
474658.5018,116601.1325,147462.078,0.431859625
164148.7296,49237.15352,29717.21863,0.367539152
2679.489703,832.7620343,0.04035477,0.364353161
282165.7237,57141.76872,90384.28186,0.383510306
2466796.871,309348.0493,1182626.15,0.415722623
442808.5581,166138.554,85665.3263,0.33204976
405391.0075,96163.74381,245431.6129,0.535009854
15196673.64,2379386.313,9277141.652,0.470176491
534970.333,162002.0593,118759.4086,0.385897185
284948.5585,38547.18178,150239.5893,0.467756152
78224.93185,17385.38678,23110.06595,0.351564991
450082.3211,130544.1457,88327.76994,0.361860981
1576260.357,362096.093,505458.1937,0.352778386
473524.026,143428.4795,104634.147,0.367168996
42.58141349,11.54376269,9.548077,0.336553433
137283.8459,34156.3078,34302.45732,0.315129919
532110.5154,85549.20592,308334.8338,0.482752441
461104.8925,158710.5852,36193.80222,0.412464487
3041734.826,492076.5361,1659754.041,0.481798122
16610.07398,4040.248025,0.06431883,0.362288622
457761.8479,96902.59195,184245.1846,0.456836404
964522.9387,131325.9001,402835.4752,0.372926541
241137.8784,51697.75365,72865.89135,0.414569312
70375.47814,16135.05857,16100.71451,0.412488744
334701.3403,98412.29884,69801.24115,0.334328907
541820.1357,76870.54988,327610.1373,0.496324726
659792.2102,133204.0855,340801.8302,0.429097218
417108.0933,93064.89673,93014.4407,0.26773991
218647.3927,47084.6805,120719.8088,0.529384309
1089623.395,132297.0961,863045.5398,0.414912172
279169.8262,89725.58448,85575.1134,0.444677366
490855.0704,151745.4423,145267.1814,0.412843646
262338.4502,53510.9868,85145.7242,0.343832879
338283.2116,87616.64543,89438.01596,0.426558371
921240.188,313079.1295,164712.3131,0.309215798
471766.1514,148649.5203,128337.4148,0.437418822
196862.5779,42173.29482,54873.98674,0.337744089
186518.8817,29400.54411,107846.2629,0.46882722
381071.8042,116601.4531,69218.77954,0.313084254
1357904.215,405204.2206,218132.7689,0.411821286
7944825.301,1289681.554,4952065.268,0.493538979
317662.6636,52315.10611,199388.5147,0.486694462
1513.085034,396.2436565,0.011695683,0.211630157
295489.2176,54089.13219,107509.6389,0.390966497
9351356.805,1316873.018,8098122.993,0.546208532
389277.9788,124259.2105,66306.18594,0.387648472
615021.251,106028.5374,219364.0806,0.445383962
244766.8273,69164.98831,60910.37477,0.310788947
658285.9753,162499.6796,189999.2016,0.327144633
331496.8542,95885.28885,96419.79916,0.367964736
335913.0105,47207.35444,146763.2229,0.360070607
260970.1667,55330.1407,97109.17018,0.398517826
653979.3705,87128.69168,442413.7505,0.447854489
435725.5769,80121.82062,196335.5031,0.465996192
927011.8092,156257.1947,305220.5289,0.507776575
592665.8572,55818.78554,315310.5908,0.418367976
11645589.75,2272517.321,4377472.099,0.400301709
647754.692,78016.05992,276378.5575,0.42928447
5174795.404,876778.8515,2549031.061,0.408538058
190117.0918,22314.1251,117123.8554,0.470843119
555407.6184,113239.9736,216710.2172,0.423709934
19600964.55,2856093.952,10747337.35,0.406282282
6815521.252,862160.2887,3473603.532,0.396164413
361451.3727,71290.67284,131405.2463,0.371199484
500893.3838,102765.6432,191880.5887,0.387836835
1542449.05,397685.1288,258930.8146,0.290013035
281136.6479,45234.35541,110564.0752,0.428769151
420590.6746,107192.3612,151420.2852,0.452691612
706686.1057,171192.2831,327600.8246,0.535008642
62841.99555,16254.60367,13810.44609,0.331104212
589479.5458,154634.2056,219583.9988,0.427610622
2179719.681,642031.6642,924645.5929,0.473883392
534809.5651,128458.685,215510.7803,0.47735061
139511.056,36799.5906,38591.42135,0.350316978
1235322.144,175934.263,594269.9401,0.431003573
601520.2848,136723.5373,186838.0761,0.474712708
531350.1758,90238.20527,355929.8524,0.490777045
732088.3158,224244.7351,136331.8409,0.252437215
967105.4505,172574.9539,347847.1745,0.341363063
960545.4958,224871.7957,267664.9608,0.391338026
1906531.244,361557.7471,989754.6174,0.418354997
3765854.521,811389.6901,1314263.028,0.408585837
642940.3444,136500.932,229444.4202,0.330664281
