a,b,s,m
5.019541559,1.53489489,1,0.359472752
3.784252846,1.121215485,1,0.409524725
2.613147633,0.567618836,1,0.38073626
2.616887309,0.594199179,1,0.374471578
1.548620876,0.159312033,1,0.379938916
2.585457453,0.579539277,1,0.458904384
2.484769784,0.367501248,1,0.462743417
2.455086608,0.447610131,1,0.292122403
3.341863431,0.660119183,1,0.325200903
3.25981782,0.698590492,1,0.419430402
4.748401843,1.385476049,1,0.382919144
3.90048709,1.159055277,1,0.383816603
1.294793416,0.117861417,1,0.470549012
3.005422866,0.769023612,1,0.439857876
2.643673395,0.514375084,1,0.26414473
1.543497903,0.156244091,1,0.455462834
2.881525369,0.746582078,1,0.467993899
3.23093949,0.670850087,1,0.44974142
2.768348235,0.792203618,1,0.52313917
1.884892084,0.311995689,1,0.451977614
1.443218563,0.127044185,1,0.423451686
2.455000278,0.509874546,1,0.40398644
2.470095426,0.468742067,1,0.398651047
2.35907035,0.501538639,1,0.380928305
2.511618707,0.631446215,1,0.382506445
4.25163101,1.3075234,1,0.381872832
3.601014586,0.890483457,1,0.352689051
2.441430397,0.440812316,1,0.392134861
2.366626697,0.439013621,1,0.425805554
3.142825891,0.788061676,1,0.339655644
3.130776162,0.65755088,1,0.441229008
2.317647699,0.499303301,1,0.383748943
2.796231675,0.571684778,1,0.319767552
6.111701756,1.894334628,1,0.257985721
3.18420505,0.633506263,1,0.409407259
1.928100747,0.265630549,1,0.46528243
2.379047549,0.378969911,1,0.383786732
3.09261032,0.513897976,1,0.337410523
2.495872889,0.377913403,1,0.392706899
1.96029148,0.205938272,1,0.299496079
2.720094185,0.627743558,1,0.461377528
3.061889213,0.759692025,1,0.397624151
2.762099934,0.454168565,1,0.280576378
2.750566273,0.668807669,1,0.467815439
2.167546948,0.295813037,1,0.4710151
2.632545665,0.496462798,1,0.321388593
2.808669824,0.751579141,1,0.382388201
3.148540191,0.873612271,1,0.410695925
2.364447202,0.428443624,1,0.407032762
11045.37513,3369.682958,1,0.282293533
1.552187482,0.212994495,1,0.523455157
3.445968361,0.997112353,1,0.436196131
466.52447,156.0209532,1,0.291038321
1.356466705,0.252177052,1,0.55908206
3.360110521,0.985953069,1,0.383393145
2.341420751,0.477853272,1,0.43279787
2.773069642,0.690161148,1,0.500448636
1.730974235,0.30032441,1,0.405252119
3.24880535,0.721711964,1,0.352657442
2.002675077,0.347838382,1,0.49737776
3.138424552,0.688399356,1,0.426169253
2.135289615,0.331730245,1,0.475087556
1.70846778,0.152428073,1,0.375529473
4.1233228,1.187820651,1,0.35849355
2.415983063,0.460467012,1,0.340498354
2.473993139,0.603065642,1,0.475833772
3.171265084,0.676887925,1,0.420572146
2.414502711,0.539666731,1,0.365913904
2.466193567,0.476778005,1,0.355885946
4.994609576,1.748325363,1,0.392698809
1.384463979,0.134419771,1,0.472912139
1.907364257,0.277865375,1,0.457659824
2.752971663,0.650107031,1,0.417746585
2.085900122,0.481437388,1,0.47404115
7.495637313,2.345497455,1,0.338265278
4.723877591,1.297644208,1,0.443814105
2.633816524,0.6763437,1,0.385144194
2.338650192,0.553734771,1,0.438197251
3.104126629,0.735948127,1,0.395117905
1.630988103,0.207011794,1,0.513503914
3.401458537,0.82078587,1,0.446447396
2236.392343,557.1453758,1,0.418892633
1.907697866,0.408796731,1,0.430775301
2.861599982,0.577050191,1,0.3243504
3.827152293,0.590094875,1,0.374865483
4.204487071,1.047090742,1,0.352335939
3.180422727,0.587599607,1,0.476263468
2.280065848,0.492712313,1,0.498691224
2.170535453,0.518317652,1,0.528336393
4.277518836,0.937586789,1,0.302094741
6042.13957,1864.658041,1,0.37332024
5.030561304,1.373660213,1,0.289499584
3.294990093,0.831677822,1,0.354770057
3.15498686,0.961836958,1,0.391101049
1.919985537,0.3239048,1,0.475175004
2.844613807,0.70408627,1,0.330893518
2.723874673,0.423092181,1,0.309162743
2.996220558,0.717961065,1,0.367277509
1.529637212,0.165185462,1,0.415817089
6.240750537,1.858424754,1,0.259346605
3.894841484,1.372036422,1,0.455161155
1.57895962,0.190140733,1,0.467760207
2.024361402,0.386498854,1,0.468007487
3.433019583,0.787704912,1,0.341211618
4.653360614,1.332156717,1,0.352542921
3.941310255,1.10529106,1,0.299045997
2.386720954,0.4574823,1,0.425672497
1.759825644,0.26155672,1,0.406007185
3.210960676,0.696579327,1,0.400702491
2.178831926,0.467422258,1,0.415436
1.643724283,0.261544727,1,0.477447895
4.945054387,1.537889413,1,0.421570459
1.865391064,0.28108319,1,0.471720572
2.256533083,0.420270944,1,0.341893579
1.915199512,0.384672343,1,0.46104725
1.965984576,0.408567799,1,0.466175181
3.23079906,1.088144413,1,0.347905079
4.298086379,1.026493848,1,0.337944452
3.195183715,0.878378079,1,0.504706747
3.511007335,0.964236675,1,0.354538243
2.590975499,0.573578556,1,0.466458421
8.688188806,2.959099952,1,0.466768493
6.397049767,1.53485928,1,0.308322951
2.812559119,0.658760673,1,0.287301441
1.749572632,0.270809655,1,0.472615938
1.801292973,0.320676048,1,0.525299865
2.178059305,0.311797884,1,0.438421855
6.945311961,2.201581283,1,0.36152951
3.11650735,0.632016256,1,0.404833462
2.184186356,0.319874732,1,0.313792295
1.941266085,0.465197214,1,0.489292519
4.307567941,1.070608757,1,0.36062456
2.274101087,0.387772681,1,0.403560499
4.453533701,1.206255461,1,0.34048987
2515.244294,824.702434,1,0.353864894
2.66885777,0.556397426,1,0.416257259
1.578420759,0.213235927,1,0.465456435
3.975245971,1.11424707,1,0.472215547
1.821768724,0.270947528,1,0.489622689
3.987024381,1.275673307,1,0.478607326
1.332051793,0.135267524,1,0.518963303
3.129179558,0.736322091,1,0.436599617
3.291540483,0.76273352,1,0.284625472
3.513617319,1.002596259,1,0.383239649
2.194292732,0.35812398,1,0.411773036
2.075503985,0.388173277,1,0.482838532
2.725147579,0.518128484,1,0.408179721
2.44526462,0.442433055,1,0.317396098
5.77716236,1.616506983,1,0.376825643
1.509044097,0.181652374,1,0.484507841
2.79665667,0.758931095,1,0.397221673
2.216580688,0.388085322,1,0.504452181
1.775842236,0.226694626,1,0.441068348
3.249250701,0.917384118,1,0.404780227
3.157671481,0.716608461,1,0.303498917
2.591567287,0.57063286,1,0.441118231
2.225973909,0.378812642,1,0.445341617
1.892721589,0.271318121,1,0.428551616
2.697337561,0.589806407,1,0.432174419
2.870017678,0.773970397,1,0.472512527
3.553290969,0.829244929,1,0.247776187
3.737587106,0.999771581,1,0.361789478
4.455519979,1.490063668,1,0.382237598
2.24143582,0.468281418,1,0.499621049
2.764818957,0.556004343,1,0.40103191
3.566546684,0.963657252,1,0.415686172
1.921359661,0.570185887,1,0.435396853
3.842397486,0.911169726,1,0.388444274
4.022934826,0.944208326,1,0.358584613
3.193276834,0.681964792,1,0.342114982
2.362281416,0.548380803,1,0.404623395
3.479838356,0.720501122,1,0.335365395
2.015085981,0.427498677,1,0.513568234
4.737900571,1.16630668,1,0.380939387
2.543110274,0.415535166,1,0.309251183
7.343033842,1.63204227,1,0.348014622
1.593299377,0.292485893,1,0.523679963
2.556985258,0.598564557,1,0.432656288
2.260729763,0.304171106,1,0.386736364
1.662829416,0.229842955,1,0.510488225
3.319994083,0.687236039,1,0.524824734
2.171373305,0.439965205,1,0.498499641
2.115245732,0.443836637,1,0.492230572
5644.737551,1350.054116,1,0.225424577
1.86722373,0.308730374,1,0.469444903
3.458368363,0.855120261,1,0.298078518
3.210558797,0.815088864,1,0.382904378
2.522590419,0.340026557,1,0.312235323
1.518908166,0.22128032,1,0.531756776
2.070811368,0.43185055,1,0.467637433
3.168199749,0.542113366,1,0.344950269
1.945704574,0.273150988,1,0.485640718
1.883964627,0.344058314,1,0.523871208
4.869069797,1.252661377,1,0.366187934
2.799852701,0.432387406,1,0.421619621
1.944083184,0.418828188,1,0.495026779
2.575467084,0.585738546,1,0.38100238
2.757636734,0.537469912,1,0.413744053
3.807126953,0.898582972,1,0.427627783
2.407019688,0.580692832,1,0.473196193
3.623310007,0.932935494,1,0.354055618
2.013295664,0.298662592,1,0.469530137
4.700632901,1.100603602,1,0.382989252
1.834054645,0.198094651,1,0.395697043
5.192783211,1.298039737,1,0.33886122
4.876054482,1.104161551,1,0.276211271
2.384977956,0.47974079,1,0.350902485
2.912662954,0.788153191,1,0.434977046
2.866866953,0.485445322,1,0.262145651
4.251548973,1.110408753,1,0.350366882
5328.790989,1354.977586,1,0.326740599
4.328773279,1.218785914,1,0.305753684
2.615324803,0.660203271,1,0.336642521
3.570090026,0.811001741,1,0.322664248
1.715184166,0.263645689,1,0.434608973
2.454627975,0.499226068,1,0.406042396
4.817043439,1.14143755,1,0.392683653
32956.61935,8738.080546,1,0.510435666
2.900563873,0.721640706,1,0.360205181
2.927927875,0.853383812,1,0.441939129
2.276366173,0.675667521,1,0.531383967
1.944549396,0.342365422,1,0.511563795
3.568675211,0.76339658,1,0.333029695
2.100467333,0.385816992,1,0.491742699
5.087828551,1.502560476,1,0.464457619
3.472951704,0.928326338,1,0.373249974
2.005193081,0.154935037,1,0.22054989
2.478705698,0.543273567,1,0.416411772
5.836472349,2.067258409,1,0.333167706
1.783511051,0.200569056,1,0.460330047
2.213838365,0.35906222,1,0.424346851
4.393406424,1.241864774,1,0.398276004
1.944792493,0.349110002,1,0.510526138
2.809027948,0.586962747,1,0.439837152
3.128243464,0.681700049,1,0.41367222
2.024828984,0.201004521,1,0.367148112
3.540904015,0.789379048,1,0.351525346
2.169599226,0.401018587,1,0.512729675
3.05754387,0.801085755,1,0.456813673
5.374268342,1.827576586,1,0.377566605
3.203963366,0.68637938,1,0.331087527
2.50971685,0.397615192,1,0.396848994
1.884651498,0.227266053,1,0.394981456
1.734554141,0.312943874,1,0.560304051
1.315691063,0.152548519,1,0.540483883
3.514159126,0.675069985,1,0.351209225
1.883850997,0.268816284,1,0.44885844
1.78964307,0.228086091,1,0.478037367
1.592437787,0.22106992,1,0.493180249
2.18355044,0.420436685,1,0.474907654
2.942777742,0.617101021,1,0.293762928
1.978079931,0.237369448,1,0.436960475
14292.40059,3450.252865,1,0.458539235
2.997822872,0.636473375,1,0.391674222
1.920057997,0.181994206,1,0.354003449
725.9647811,202.7882323,1,0.363407558
3.060220894,0.796960618,1,0.424161519
3.064762593,0.736492308,1,0.477302356
2.962517361,0.614237778,1,0.31811547
2.984993215,0.695811877,1,0.434985796
3.136112427,0.534501582,1,0.343450573
3.615813422,0.821506301,1,0.395048698
4.316006678,1.150004075,1,0.336603436
2.361163324,0.400299302,1,0.358392741
1.909521184,0.264930035,1,0.442868342
2.836966238,0.775962608,1,0.328080721
1.763665743,0.213462806,1,0.357457482
3.321586752,0.626180569,1,0.322204928
1.746587168,0.231900088,1,0.41450923
4.675581353,0.932135413,1,0.291379782
2.540420916,0.454312443,1,0.377971412
3.136602785,0.716296656,1,0.30411144
2.478880365,0.575003461,1,0.421309645
2.531026029,0.576611755,1,0.462279117
4.831892946,1.16110613,1,0.34779349
2.59309212,0.584594243,1,0.47004761
2.578331495,0.360600858,1,0.346103543
2.738333486,0.492250884,1,0.314776266
4.208406164,0.747371535,1,0.428839655
2.746499593,0.526423082,1,0.376540404
2.694435863,0.521797538,1,0.408591206
2.910495564,0.803076861,1,0.44336751
2.829242168,0.598595851,1,0.344548467
2.709785903,0.612849184,1,0.365811358
1.280634523,0.084726342,1,0.41403341
2.881360824,0.771527883,1,0.41076825
2.45376649,0.326983236,1,0.296419245
2.589522367,0.571480818,1,0.40887085
3.526300372,0.724819954,1,0.388246007
3.963458543,0.952694447,1,0.300413943
1.807423704,0.270963568,1,0.382173089
2.438099553,0.50299371,1,0.292773839
2.621314597,0.641029038,1,0.402062673
4.434802962,1.105397072,1,0.353078658
3.679761362,0.78241466,1,0.439738079
1.837828973,0.353293951,1,0.526541841
5.83412524,1.718441637,1,0.288350884
2.751962673,0.656387947,1,0.363448989
3.38670255,0.603693404,1,0.341829448
2.300951569,0.480841236,1,0.437832961
3.536008192,0.773595968,1,0.253272354
1.189600185,0.093490045,1,0.519172398
4.616520448,1.506416387,1,0.370618934
2.126092346,0.325003729,1,0.436503947
2.391363494,0.582674611,1,0.429492095
3873.082705,1004.865134,1,0.394080531
3.471022194,0.891241825,1,0.365869623
2.30721052,0.512512156,1,0.486763273
6.9708844,1.95011545,1,0.273553286
3.508014946,0.71346231,1,0.14296083
3.151505036,0.580299536,1,0.394009277
3.370438105,0.757728108,1,0.342029095
1.992864405,0.332746057,1,0.460695065
2.720377938,0.713467747,1,0.377496447
3.982108403,0.968711166,1,0.448808433
2.842552091,0.709471079,1,0.399669625
3.15669105,0.779064025,1,0.439349139
1.915267888,0.366460942,1,0.464573296
4.256784087,0.956292966,1,0.363260884
5.188321836,1.619548032,1,0.360768769
2.600856949,0.592742814,1,0.435602602
1.894623875,0.383976652,1,0.497646016
5.757508515,1.608920675,1,0.375256245
3.29351484,1.002474895,1,0.432312227
2.531873207,0.566043755,1,0.328492444
3.483131086,0.806959714,1,0.394606852
3.633494696,0.971740692,1,0.38543511
3.023006083,0.694944679,1,0.45090587
2.350032554,0.480009321,1,0.378548013
2.383906521,0.514366428,1,0.451391747
2359.824944,632.4488847,1,0.425610994
3.477882306,0.732346629,1,0.379951054
358.1319971,131.5471524,1,0.310766958
5.260028449,1.548181907,1,0.390965873
1.963330163,0.267395844,1,0.413439518
2.080849811,0.401331247,1,0.521878764
2.376276103,0.29332579,1,0.328739267
3.219288029,0.920997182,1,0.444177936
2.480729032,0.43976334,1,0.436704725
1.693583719,0.155056973,1,0.43596911
2.017605381,0.382728561,1,0.483310351
2.822289722,0.661762802,1,0.50894176
5.343430543,1.621628745,1,0.404934937
2.050390871,0.431064216,1,0.576547718
1.752199139,0.268141795,1,0.425672285
3.143192137,0.895649214,1,0.469514317
2.303778768,0.441638588,1,0.428098033
1.565724948,0.238474666,1,0.445520456
1.404361915,0.194854427,1,0.45743905
2.974543508,0.665185027,1,0.36971903
3.314311975,0.750064436,1,0.347149916
2.086532788,0.41183971,1,0.511849616
2.918468764,0.701528231,1,0.474513836
2.864796983,0.762355577,1,0.423345009
1.567732262,0.120202404,1,0.373357791
3.388659859,0.983530857,1,0.36084219
2.475185701,0.518825904,1,0.369524898
2.137798051,0.576616899,1,0.43299732
2.224448761,0.358116046,1,0.383259514
2.536890688,0.576611387,1,0.392454147
2.571904996,0.493255219,1,0.43140213
5.228492619,1.48553734,1,0.272784395
4.264037177,0.980965105,1,0.353582822
14.09940285,4.894786553,1,0.24207309
3.624720871,0.830034263,1,0.352324933
2.41855945,0.519532627,1,0.419970312
3812.962442,1158.127954,1,0.241076879
1.810857778,0.455963164,1,0.506676209
2.440028257,0.351725322,1,0.444748634
2.646480795,0.565629458,1,0.429308343
3.3638115,0.760591213,1,0.367593676
4.873224919,1.341148355,1,0.372535935
2.855851304,0.624638732,1,0.439674663
3.128733614,0.96532505,1,0.485410576
3.739938741,1.140112428,1,0.46971678
2.84219699,0.497118233,1,0.357652388
3.366230075,0.782485813,1,0.330273468
4.074314842,1.002318129,1,0.348972527
5.656178217,1.917641785,1,0.371573499
3.663118005,1.15374687,1,0.42962454
1.663634206,0.207889267,1,0.422793947
1.782170792,0.347588566,1,0.540798927
2.00590581,0.532133659,1,0.483910915
2.190430439,0.552112472,1,0.453990901
4.606358482,1.513615244,1,0.402575444
3.004570615,0.756433712,1,0.393720705
1.984999027,0.251369993,1,0.404240427
2.172261359,0.506659094,1,0.507825574
3.337329627,0.825736917,1,0.391555154
3.732205982,1.109175248,1,0.370148664
1.577228929,0.19860279,1,0.430084579
2.321489013,0.347915432,1,0.358612834
3.039885972,0.638623467,1,0.401007131
4.71795416,1.152315525,1,0.309042143
1.712730123,0.334845033,1,0.480919516
4.015707523,1.016660296,1,0.307410913
3.727001425,0.941674709,1,0.3584095
1.515401937,0.11029386,1,0.449677634
2.214725679,0.606860264,1,0.532970504
4.568608986,1.228341113,1,0.42847702
2.155918318,0.452991712,1,0.433963674
5.807628598,1.637298166,1,0.339850147
2.339010326,0.44646072,1,0.376996096
3.18839274,0.575923059,1,0.310448369
1.868458515,0.377793505,1,0.499375798
3.448827619,0.616068019,1,0.286020054
3.126724888,0.693276977,1,0.442248836
4.287800314,1.331137858,1,0.391998686
4.645998864,1.525329982,1,0.392527075
2.650911657,0.359327875,1,0.287544316
4.618014155,1.401595189,1,0.428230892
2.233404847,0.583244146,1,0.470693662
2050.560039,722.3628386,1,0.297962392
1.789382698,0.311469634,1,0.469714785
1.537176772,0.221743096,1,0.424066652
5.008885408,1.2542046,1,0.361483225
2.811714637,0.586818134,1,0.42750051
3.42622775,0.756244704,1,0.302900303
2.341305475,0.4519445,1,0.498214575
3.611899373,1.023151925,1,0.38517282
2.257189742,0.401677778,1,0.526520013
4.393553082,1.384896288,1,0.368725325
2.328321443,0.341050169,1,0.383497459
2.471057408,0.494468413,1,0.421750993
3.361129709,0.716590655,1,0.351654864
3.071690089,0.475525921,1,0.423576657
1.955018925,0.388030937,1,0.597013394
3.379858499,0.896732086,1,0.375244486
3.122054044,0.735406072,1,0.402059172
1.693497143,0.269837667,1,0.472310165
3.094523109,0.654312441,1,0.394216166
3.561402743,0.832082035,1,0.383906828
3.430802772,0.767900838,1,0.427175701
2.49424216,0.456440335,1,0.43717952
2.531067884,0.333088557,1,0.385964208
3.869212281,1.004235373,1,0.3729875
4.796303373,1.304427306,1,0.402504616
1.609215117,0.225498187,1,0.379920312
9.46793343,2.378920303,1,0.357463814
2.21725258,0.359614835,1,0.459637218
2.273934829,0.410900557,1,0.405586551
4.405516902,1.17461701,1,0.344466314
3.487216282,0.887883469,1,0.367523971
3.1177564,0.768999433,1,0.373469896
3.893805793,0.843710918,1,0.426543665
3.716021516,1.182198154,1,0.31558085
2.331696156,0.354992095,1,0.425348004
3.005352219,0.54861513,1,0.428130884
2.745906895,0.555205677,1,0.457680911
2.765498778,0.652620435,1,0.422618835
2.417321414,0.412137139,1,0.379894929
1.525924679,0.208544047,1,0.525169945
3.342678542,0.72631287,1,0.390290209
1.284203333,0.127915179,1,0.442718342
3.816563996,0.83360033,1,0.325123526
2236.2405,618.4284078,1,0.343967427
2.965597496,0.651542815,1,0.387232054
2.227985228,0.498174338,1,0.416878698
3.124539333,0.842612853,1,0.394138174
2.479173613,0.546855055,1,0.449673239
2.20815294,0.454332946,1,0.460165913
2.088036373,0.513890221,1,0.536286455
3.208528671,0.758267539,1,0.348911855
3.396919217,0.973578645,1,0.399131327
3.215061759,0.617032094,1,0.303352886
2.336942175,0.521162992,1,0.468618701
5.01732789,1.17230805,1,0.326014391
2.363492734,0.453442935,1,0.336538992
2.857426373,0.710989116,1,0.469336374
2.55913706,0.50682747,1,0.406694741
2.97498276,0.567002839,1,0.311552737
2.865142795,0.669850576,1,0.366466642
2.318273861,0.563248584,1,0.473362203
1.744057646,0.435915966,1,0.559005399
5.998003268,1.891870734,1,0.387899723
8.891614779,2.798222775,1,0.270133876
3.018013933,0.558171857,1,0.354322063
3.144373335,0.749343765,1,0.284046433
2.636902651,0.731528399,1,0.427020429
2.533468504,0.50987988,1,0.439898478
5.210597327,1.515387219,1,0.376297648
3.034763123,0.708613102,1,0.416900444
2.320154059,0.517088775,1,0.401685839
3.245370377,0.610720238,1,0.315152049
3.507690493,0.788453122,1,0.421522397
2.280527534,0.363874843,1,0.303964584
1.960166993,0.313241549,1,0.40617676
1.869749771,0.188466218,1,0.391501302
2.436050343,0.526823228,1,0.429214965
3.485760363,0.641028702,1,0.327170902
1.492538708,0.145365657,1,0.471722974
4.851712012,1.829482564,1,0.476591273
3.485068656,0.802803944,1,0.331549892
2.024246756,0.413507764,1,0.491856862
2.810834607,0.745603156,1,0.435657517
2.347367586,0.545208025,1,0.479068114
3.645664006,0.876944131,1,0.394009168
2.153533425,0.405908889,1,0.480557342
1.97369915,0.4074229,1,0.554233143
2.546681622,0.557476934,1,0.479945954
2.817729709,0.691181466,1,0.418082352
2.871554283,0.646048884,1,0.440688209
52455.43667,16240.03403,1,0.295055582
1.969650444,0.266518673,1,0.357510875
3.062818856,0.859675737,1,0.445977677
7.956736958,2.830616982,1,0.390060903
3.766972844,0.754127135,1,0.325202244
2.488233553,0.374641385,1,0.393398082
2.290386877,0.350091226,1,0.339086277
2.371110348,0.646352809,1,0.526413214
3.139467654,0.709907293,1,0.466128541
2.40625423,0.467619983,1,0.412038671
3.74836009,1.077951208,1,0.359336179
3.484302016,0.843295515,1,0.265582493
2.820384676,0.698580633,1,0.439534507
2.512785759,0.703206953,1,0.490767427
2.539719705,0.432729655,1,0.350193521
3.540077486,0.935944271,1,0.410599178
3.59741472,0.783242042,1,0.369142246
2.2758045,0.375827773,1,0.412098033
2.76747272,0.554862113,1,0.324246311
1.96715076,0.322112141,1,0.362646919
2.752126361,0.577785884,1,0.42840407
5.467498093,1.902502994,1,0.338718075
1.65512295,0.311312742,1,0.525759145
3.505885563,0.887480674,1,0.388123238
1.847805152,0.312999618,1,0.413294625
4.792477171,1.4743708,1,0.32013244
3.807032387,1.144966763,1,0.356437632
3.088379994,0.700490227,1,0.372847649
1.885141856,0.322057278,1,0.529164706
2.924945772,0.67999767,1,0.338970663
4.660950678,1.288225705,1,0.266357063
4.566415221,1.44536513,1,0.422605297
3.140648212,0.775995124,1,0.43622006
2.692498761,0.568889729,1,0.367361951
3.748998036,1.101035572,1,0.320115281
2.496758843,0.476509673,1,0.402266201
1.936869816,0.339046801,1,0.485078479
1.585931517,0.202409677,1,0.463949585
3.542702388,0.709367063,1,0.223015911
2.242878429,0.383464198,1,0.393008533
3.358465828,0.652462651,1,0.451676325
6.955475742,2.213324581,1,0.32654182
2.340174128,0.418677496,1,0.446453273
3.043993705,0.838517941,1,0.387438496
1.525784891,0.287219756,1,0.48615214
2.72281598,0.653801904,1,0.450098362
3.332018057,0.716760191,1,0.351183623
1.778495835,0.346086083,1,0.424673922
2.386061163,0.686381597,1,0.481023828
46.66191997,13.82641952,1,0.336327717
1.852533985,0.38066445,1,0.460451151
6.037855064,1.643829293,1,0.315767657
5.232035095,1.103117213,1,0.274140506
3.326508619,0.87496199,1,0.452121951
2.948037593,0.565257241,1,0.369874323
2.145939579,0.342487325,1,0.369096867
3.450251761,0.859718786,1,0.439705362
3.178610595,0.68119567,1,0.406007904
2.107023098,0.38009911,1,0.347684564
3.212422774,0.6758283,1,0.335035268
12.05092689,3.477303114,1,0.290608639
2.25664183,0.430298653,1,0.390190237
3.368805682,0.837543478,1,0.406876541
2.229842907,0.590363234,1,0.428027954
2.896418841,0.662010786,1,0.494698334
4.570466795,1.047124156,1,0.322979159
2.223843045,0.460122325,1,0.442590147
2.641259259,0.537884789,1,0.403767843
1.907954164,0.202502613,1,0.434327117
1.491047493,0.21857472,1,0.468044293
2.628114214,0.764733845,1,0.468430339
2.227689551,0.286155369,1,0.337560058
1.693984243,0.363697385,1,0.537293019
3.56803366,1.034255806,1,0.448886802
3.154952924,0.588995668,1,0.348768849
2.369470589,0.434914874,1,0.504390429
2.914149119,0.571199286,1,0.483374861
1.965771711,0.359179945,1,0.51021701
2.533102032,0.562528741,1,0.450865643
1.316838534,0.128940907,1,0.502118766
2.860639393,0.818890778,1,0.479720438
1.796175125,0.271234679,1,0.442437469
4.725091836,1.221898889,1,0.35961047
7.266928259,2.323022525,1,0.338038415
3.558741313,0.865689648,1,0.381390406
2.601587011,0.54102119,1,0.374153632
4.250686037,0.992844837,1,0.438914999
3.482178458,0.801534879,1,0.336903263
1.952277104,0.286894019,1,0.437508458
2.157501368,0.421921018,1,0.463762121
2.677165857,0.481799244,1,0.421171753
3.089848564,0.537758223,1,0.431582664
4.587002141,1.244318591,1,0.37336804
1.725630694,0.323618432,1,0.436375814
2.495135398,0.502716615,1,0.424059181
2.094759018,0.289267191,1,0.323584831
3.453754652,0.769965682,1,0.307463522
2.793214462,0.59802222,1,0.426246769
2.907099383,0.579488442,1,0.292381529
2.482720457,0.521701057,1,0.423524508
1.236280407,0.124936078,1,0.529503947
2.220840071,0.524450862,1,0.522160886
2.641886341,0.535829459,1,0.472644426
2.649889492,0.488669902,1,0.337470098
2.166779382,0.338318962,1,0.426247965
4.781204872,1.311468995,1,0.369990886
2.158832991,0.521375748,1,0.547235156
2.294016563,0.465223873,1,0.452230066
3.083972855,0.717564237,1,0.432200764
2.223158273,0.270200838,1,0.420061637
3.054504456,0.719828334,1,0.376351173
4.245843817,1.116021236,1,0.374145576
2.206274504,0.271567657,1,0.249881498
3.020205775,0.645296532,1,0.376381492
2.440098825,0.443480087,1,0.459248257
1.531209204,0.201708952,1,0.463761405
2.636512907,0.503538666,1,0.38615151
3.424271902,0.656295506,1,0.370264839
5.747331918,2.01463161,1,0.267517508
2.051889999,0.259538636,1,0.360649751
7.303426416,2.221702806,1,0.302455848
1.597312723,0.274146666,1,0.493519617
4.421857624,1.070400458,1,0.30857872
2.353740328,0.401082246,1,0.403516338
1.670944298,0.203853352,1,0.44955657
2.237270019,0.298225812,1,0.383802245
2.022988847,0.243841913,1,0.325131961
2.481094525,0.506129339,1,0.416092121
3.296235844,0.877397763,1,0.3819241
1.770480674,0.35129171,1,0.541432848
1.64156995,0.266955379,1,0.518919899
2.909824035,0.49442386,1,0.269391001
2.15278789,0.378447664,1,0.508845579
3.708284628,0.996051518,1,0.365571066
3.099109622,0.833441975,1,0.402821213
3.582000839,0.711855939,1,0.282285117
2.466052955,0.504246867,1,0.391528669
2.005268453,0.356023861,1,0.485026709
1381.987104,488.2355882,1,0.293841893
4.191097305,0.920022412,1,0.30628454
2.019965781,0.493408233,1,0.432254994
1.616830973,0.297712956,1,0.477850278
2.144442248,0.304162644,1,0.388872952
6.006685545,1.961639309,1,0.379791895
2.46850447,0.430742471,1,0.345687321
3.222025142,0.856393677,1,0.361480735
3.423928435,0.673777338,1,0.339000366
2.647043043,0.661863292,1,0.550546375
4.676334367,1.261649832,1,0.3375143
2.922668006,0.687372557,1,0.444182283
3.076201684,0.688514793,1,0.418977744
2.501185962,0.586555777,1,0.390102707
1.967263929,0.328573562,1,0.447640144
8.914420539,3.005273436,1,0.269048622
2.432193667,0.489560531,1,0.369200609
1.655363012,0.145064687,1,0.332952376
5.601037126,2.023189738,1,0.346447425
4.385609486,1.048993114,1,0.278162856
1.600201765,0.229308098,1,0.546507288
2.542828966,0.574685821,1,0.427102893
2.417871978,0.487375758,1,0.506750842
8.786555237,3.395663717,1,0.270011123
1.543110368,0.248448641,1,0.408014715
2.011282761,0.315151758,1,0.410037198
3.042490951,0.676741023,1,0.393903756
3.254319678,0.960097798,1,0.399226891
2.676981548,0.679111857,1,0.406262767
2.08421296,0.326461535,1,0.386771025
1.718406678,0.223943236,1,0.36791846
5.099443686,1.24343244,1,0.317767837
1.87323698,0.268319303,1,0.493657078
2.484738413,0.539051847,1,0.462360061
3.467266078,0.926873487,1,0.293450447
4.333990176,1.349517029,1,0.320595701
2.120863129,0.419909343,1,0.451876343
1.552336965,0.216354317,1,0.496900766
3.270394352,0.69564761,1,0.287540449
1.710958531,0.290120729,1,0.432201229
1.794657775,0.344559592,1,0.493205893
3.446354603,0.683667453,1,0.257048941
2.294658849,0.346963841,1,0.449725782
2.024899765,0.317649057,1,0.461287322
2.231226059,0.445964059,1,0.496464686
5.700773636,1.869370423,1,0.374276429
4.978693975,1.355819639,1,0.453295167
4.142137738,1.009797256,1,0.30781033
2.918297526,0.774592693,1,0.451959217
4.135507735,1.07212611,1,0.34123706
3.076830058,0.724966303,1,0.353397649
1.512988975,0.189685808,1,0.493447468
3.666883462,0.879054562,1,0.335905139
7.220959935,2.148881212,1,0.311406588
1.419997913,0.180916908,1,0.485816407
2.241304189,0.495984631,1,0.494106631
2.384751782,0.434019424,1,0.425746753
1.864326906,0.271029756,1,0.46734642
2.517436546,0.685526812,1,0.531304413
