a,b,m,s
67.00769046,16.26441434,4.851046763,0.44677548
4.442658275,0.760694346,2.157179155,0.460159695
13.09492329,3.263136305,2.508605669,0.246420763
2.788035547,0.354288655,1.40825965,0.386039473
28.47628778,6.920176097,3.198351334,0.313120328
4.474892869,0.924338929,1.933674501,0.364820474
46.44701436,11.37744504,4.174144157,0.410092284
29.78239673,6.805055616,3.552334951,0.356255857
7.059296877,1.755341783,2.09625434,0.346292609
2.099044007,0.177643186,1.643937119,0.423405579
10.25625063,2.659089661,2.892858313,0.379063888
3.710528678,0.632432391,1.932826207,0.485015005
5.357118068,1.215927704,2.023291668,0.306864655
4.299055456,0.810235699,1.715573215,0.374468992
32.23168331,11.33209519,-9.068088912,0.420104963
13.80309341,3.359880568,2.649860648,0.345581334
5.424490919,1.04967348,2.099737981,0.366951502
3.719904996,0.792720279,1.590609715,0.37572051
7.496529848,2.163826359,2.380043119,0.40734438
4.352223938,0.882681144,1.773322609,0.350491487
8.417710894,2.063161534,1.964926133,0.450246062
14.32739556,3.326811145,2.454974913,0.412898383
3.228107771,0.782078347,1.143641213,0.352362865
3.972155478,0.717439823,1.638814984,0.366490103
4.858077823,0.741765412,2.67589732,0.397931416
68.35420635,27.80653922,-12.57678542,0.475996117
64.29114364,21.64217758,-12.50476818,0.478298318
75.87702395,18.05303547,5.206776534,0.507307486
2.511199705,0.482845071,1.47455349,0.436888603
47.17794534,24.22003071,-6.088312273,0.47866081
3.759455906,0.824246977,1.629045419,0.427592117
5.93747807,1.481045445,1.509335892,0.322054274
52.81466454,15.69903653,3.913538941,0.438920912
55.10722776,20.72650486,-12.68694496,0.462012775
16.92642915,4.769097597,2.804143697,0.343853508
50.00212068,15.83299005,-8.256156283,0.434478867
4.987935971,0.932855442,2.183362217,0.428071698
7.274376676,1.633308651,2.619027881,0.434805039
3.806926802,0.707205605,1.591423559,0.37265564
7.304855017,1.806152428,2.106252923,0.313444819
3.110400754,0.556263862,1.311432669,0.37113455
6.338744896,1.258582384,2.307771176,0.405551387
3.014238219,0.499131082,1.267799382,0.351568926
18.52438121,4.640513584,3.3571341,0.384833957
8.675325847,2.084090607,1.693650174,0.361659853
35.42913004,8.224424364,3.496720431,0.411106941
6.377557218,1.752416935,1.620046743,0.32119305
3.659541855,0.497854181,1.846349903,0.379524218
17.91518726,5.823854863,2.504517147,0.340258527
4.169251468,0.703731164,1.915178913,0.425480962
8.488106552,2.273403251,1.819978124,0.409708921
13.09710656,3.004265371,2.952645135,0.351101857
3.642679633,0.672423521,1.629486503,0.307210647
4.902091178,0.820999617,1.854874491,0.360067451
8.015133658,1.46683393,2.566557428,0.467172993
19.96844101,4.519252706,3.485210432,0.477903605
5.341072405,1.203526312,1.581484291,0.360840175
75.14586344,26.26650606,-12.30862993,0.428161913
66.74763345,23.09934021,-12.55309138,0.524830351
46.63957415,14.42983518,4.589042217,0.478038176
3.746880571,0.798388308,1.901081254,0.359270929
35.27125513,11.48560971,-13.48524531,0.423646295
13.43716743,3.150669416,3.393214698,0.505399844
17.20171394,4.731323439,3.043993325,0.426856364
10.17837031,2.316758389,2.463058513,0.334445664
2.485749967,0.323838369,1.522315356,0.400475575
6.242225162,1.049224231,2.420440973,0.403338158
3.752981921,0.679424999,1.364081622,0.303822898
7.831711771,1.698838361,2.458242831,0.284972904
8.55648758,1.950687165,2.185788391,0.397709136
38.71352358,11.24197591,3.430586532,0.49093973
7.438061317,2.105627644,1.827520067,0.323733695
1838.925759,530.4461657,4.208893404,0.27446182
17.8471698,4.563565369,2.903367139,0.415090131
39.07072659,10.8126227,-6.859681159,0.35924693
9.758453962,3.068717567,1.92434099,0.33763871
4.989806458,0.789211174,1.990674525,0.415003256
4.844583411,1.09700566,1.416451849,0.361492469
3.084240545,0.383213058,1.520819295,0.376030832
6.511125433,0.951499908,2.099418352,0.270674875
4.280387307,0.88349134,2.206819472,0.471241215
8.822120772,2.008900251,2.57558723,0.384794844
2.996299937,0.349166513,1.809696125,0.395764747
2.827612921,0.602538804,1.62166261,0.384394059
3.603571612,0.746628882,1.279748163,0.336115345
17.33647234,3.906412774,2.958196921,0.367782133
2441.593869,629.9167355,6.714336951,0.425461587
44.54164957,15.58223442,-7.869310326,0.484339959
69.1671952,24.93124622,-11.89334057,0.389066745
42.53930926,12.2469835,3.31713079,0.356033071
10.78995465,2.47330981,2.37084125,0.369886774
7.814234609,1.158488146,2.596482315,0.373280698
31.76565955,12.56522626,3.282098854,0.303131357
5.750451861,1.567076068,2.279970642,0.511130699
4.162442193,0.743919018,2.051022999,0.453800387
49.61738927,18.10878383,-8.24005856,0.408778262
7.592253519,1.200514051,2.74364178,0.41869867
4.610265248,1.146243694,-10.61332946,0.373186192
8.778776469,2.56601949,1.865324996,0.358112556
14.69367926,3.708172357,2.848664859,0.327183171
122.008168,43.02645935,-12.17498177,0.385512302
4.081288323,1.106855557,0.948836549,0.33655795
8.050024012,2.05135145,2.000242126,0.306161191
2.701428637,0.465800015,1.531851873,0.477378891
157.0126089,56.84339804,-11.72848856,0.415362723
9.564934302,1.822778419,2.786983688,0.448103501
81.03446193,18.14765715,4.152084957,0.341106415
5.523059905,1.210782955,2.127462734,0.436691115
6.978495806,1.151177822,2.200884293,0.353413724
18.52012348,4.469934226,2.844605585,0.39428734
5.407236092,1.235582453,1.449448172,0.410931014
55.25722427,18.61469976,-12.22657291,0.399534074
7.956240263,1.517270458,2.661690178,0.454269368
70.93694868,22.74117556,-7.69399098,0.508272787
10.48503387,2.370503943,2.18436706,0.251628873
16.34465029,4.095002073,3.425841615,0.489794431
2.02517614,0.262954132,1.619772406,0.395653005
14.96246635,4.894600078,2.871309935,0.424714493
20.26210024,6.475480554,3.110657157,0.386392639
5.956642764,1.179022677,1.938996928,0.332578143
152.8522156,50.26566472,-14.37315594,0.457912355
13.69801348,4.738568875,2.220249043,0.299568343
53.93643927,24.49594016,-12.24588361,0.453483022
8.267799096,1.829841427,2.167739841,0.324270639
3.057667619,0.524593211,1.60270373,0.464348251
40.82337181,13.68676331,-11.29135215,0.318847413
87.62279577,30.55231255,-11.75510482,0.426325443
3.140506524,0.567457421,1.725855855,0.484374663
2.625780124,0.478023462,1.529587322,0.481188824
7.401080503,1.64273703,1.549224324,0.207065118
7.078497782,1.395175767,2.279849088,0.367956922
279.784663,114.2676869,-8.079786004,0.667441785
58.02181543,23.92112494,-12.0939178,0.384356966
14.85796012,2.831241691,3.076920456,0.416169272
16.31156044,4.749229615,2.489595973,0.299590571
13.49666359,3.528577362,2.645764386,0.299016293
23.07025432,8.779936761,-13.16936897,0.40549618
3.471220276,0.55664914,1.488586605,0.354048287
94.47830635,29.04821146,-12.73339458,0.458990787
2.199930522,0.327333544,1.418678262,0.443978765
97.51898121,32.8512059,-12.561487,0.53960974
26.56680148,5.169032574,3.301409865,0.485274581
4.743428244,0.485770398,2.276342417,0.368329243
6.496921465,1.370183582,2.119290029,0.378566207
2.731767428,0.344572922,1.355263251,0.425886932
58.21361688,17.59796977,-12.07103363,0.451551121
14.4788133,2.522884613,3.317011668,0.447526958
4.911564807,1.066383759,1.886018962,0.410550435
5.279495957,0.991125206,2.101840088,0.394327273
3.680192027,0.539554174,1.769236534,0.385427032
5.268832153,1.087398302,1.976917448,0.351430143
21.37250231,4.95081488,3.306880019,0.336384041
6.596202134,1.705078826,1.146383737,0.289917595
4.611994099,0.77542562,1.940306481,0.414640837
82.35099274,22.73446802,4.726667507,0.394589053
72.37887489,19.03287098,4.702601651,0.460746058
5.795823842,1.514415307,1.28499586,0.330610946
4.852659653,1.319632615,1.711673014,0.422255284
55.38761034,17.55186465,4.413061317,0.424413512
5.954098143,1.480535443,2.165881628,0.45562072
5.77278949,1.550955611,1.558840405,0.348223376
5.139151672,0.856177942,1.994492807,0.415139433
6.530943529,1.511949676,2.128670161,0.454479494
4.978395048,0.972580417,2.474194576,0.445924012
8.234496232,2.4584888,1.645139646,0.248680066
3.727552285,0.523741442,2.184818197,0.29482666
6.444463198,1.500960833,2.068706573,0.374182819
6.863981962,1.425933582,2.463310072,0.391656323
14.36523444,3.47205162,2.738744106,0.386803961
4.688072053,0.985170004,1.766740007,0.316594297
28.16048711,10.53645651,-7.852051367,0.313184949
6.906017908,1.278377822,2.500948867,0.358294085
4.586861514,1.03105864,1.444289808,0.324593127
999.7215101,314.2422402,6.514138724,0.315565084
47.24308467,15.32272018,-8.793496854,0.447359926
3.059350695,0.476113877,1.757013838,0.448804402
53.22868425,18.14700183,-12.90531383,0.454136082
4.36862004,0.469986366,2.148816184,0.361262464
2.912358737,0.418982092,1.947456527,0.423974403
2.814920866,0.495023667,1.782649678,0.47265667
41.43764016,14.18518421,-10.14544995,0.570273312
17.0946552,4.057818709,3.521714009,0.455793209
5.293618982,1.111939717,1.983482431,0.358256528
8.914768383,2.604942975,2.306128086,0.407520991
4.97990499,1.306417344,1.842001497,0.455747161
3.867489416,0.650003432,1.80447589,0.450659802
6.906953095,1.506329324,2.061481857,0.367452449
64.15369583,26.52858398,4.071173362,0.386275794
10.0816254,2.78791285,2.57989246,0.329849667
14.23796699,3.632156937,2.850051437,0.421063949
3.436604374,0.486635905,1.927003476,0.405090136
5.069484629,0.85853165,1.98419627,0.48906061
5.235901834,0.784424028,2.081499549,0.299566091
4.217809875,0.784648144,1.573812184,0.344910977
3.093679592,0.49452716,1.404823021,0.226066581
11.06586962,3.190936576,2.390645932,0.389472236
85.15421933,31.81100794,-10.86183451,0.478313609
13.95375963,4.423896594,1.919593397,0.386879263
4.409169152,0.781002685,2.04783822,0.442920177
30.59928428,8.72647254,3.762715119,0.388381478
3.868384162,0.460366773,2.103960393,0.332220521
4.740847586,0.892930709,2.674997709,0.396395944
22.56503215,7.106278878,-8.629410341,0.324671709
5.682319696,1.274448912,1.935099181,0.342041447
10.06800442,1.762106968,3.055922812,0.440013443
3.620279045,0.642353154,1.559698077,0.283354111
9.209446642,2.116073388,2.787851919,0.373496134
11.12117779,2.062222866,2.900704328,0.32815103
1655.100763,529.8462664,5.631622752,0.323100652
8.586708444,1.760537714,2.327132614,0.364689341
6.809325429,1.661236,2.235193245,0.515039282
30.56876227,9.337851956,3.266607094,0.411607133
15.49609159,3.864894323,3.052807947,0.408797856
22.14136127,6.493578663,2.928983013,0.337943984
9.939328619,2.091976988,2.154825559,0.297526041
4.051095585,0.849418399,1.499865946,0.283332235
15.60052025,4.125646997,2.695601324,0.331926869
33.87632239,8.422347569,-13.87302956,0.348779692
18.81143759,3.748975817,3.108678386,0.353742344
12.29003354,3.631047854,2.197492708,0.413914219
4.086060666,0.39075139,2.579366419,0.407926603
4.653842569,1.177781309,1.697646205,0.299848356
9.178711294,2.908524346,2.143484971,0.405243612
3.570994886,0.671044498,1.438382912,0.481103554
5.908534407,1.13733202,2.072042027,0.416616614
5.57370893,0.916894382,2.008883913,0.451143793
6.019857368,1.330643367,2.193131073,0.465198609
4.462997383,1.117871319,1.751462219,0.468816944
89.92206555,24.68842167,4.645993877,0.383035833
63.3142943,24.44788093,-12.14497647,0.436288495
52.21779457,19.41924554,-9.013790934,0.382339382
11.2399316,3.637198153,2.606790344,0.416560771
2.619442699,0.399879876,1.417524229,0.393643259
3.808938204,0.826059737,1.623615025,0.394240703
4.554447483,0.859453885,2.352986807,0.443869529
9.114776796,2.174870268,1.709644681,0.393214989
10.57076559,2.737507818,2.520675783,0.332926728
5.669080817,1.217760406,2.241546908,0.507559792
26.45073534,7.518202722,2.771739919,0.275555445
22.33877987,6.265170067,3.171319238,0.4045983
15.94803157,4.237523037,3.463818039,0.354508565
16.76215023,4.807171165,3.572138673,0.425767638
15.46788937,3.503909515,2.694550186,0.317091321
3.257339347,0.637323981,1.860102999,0.468217407
16.20720169,4.106673958,2.389595769,0.273388947
8.064039118,1.215443243,3.005134819,0.458144017
7.576368381,1.330116642,2.617193233,0.457955734
92.81564755,34.20204128,-9.302920985,0.538282972
15.44667935,5.241962342,-8.05917556,0.318018727
9.302401665,2.493407729,2.476199337,0.464053825
4.9164354,1.033637219,1.599751139,0.410201047
84.60446032,23.98523309,-10.22155676,0.527075813
11.47319709,2.644281984,2.61260312,0.369019486
43.53837503,10.3600924,4.318521533,0.315987851
17.92421514,4.650660975,3.190103766,0.39898452
3.179378815,0.522185579,1.661836927,0.41134299
9.74301514,2.802401202,1.679772353,0.31470348
21.713662,5.438335502,3.722495454,0.482642414
6.393646424,1.715715527,2.11389121,0.42999501
30.90722567,8.749034265,2.694565979,0.296984689
4.395034064,0.943986617,2.00196249,0.409591277
24.23833226,6.854455972,3.799480798,0.427496755
38.78286125,14.48830609,-9.709228574,0.366358687
83.73720907,28.8245185,-12.06834345,0.581185486
5.156387574,1.155488193,1.35056707,0.358325831
48.53640042,16.54453145,-10.84011708,0.355572157
11.50184651,2.477825213,2.530126926,0.417226447
129.5254998,45.1904664,-4.308021082,0.29528575
13.08467191,3.280384144,2.573091848,0.400496025
13.08978042,3.345747743,2.789459524,0.396040935
12.55438444,3.142585096,2.374161864,0.324045442
8.530185467,2.228259031,2.332494756,0.47307874
35.85611894,9.799066539,3.833089889,0.377502594
7.515002298,1.465260694,2.165666765,0.380364231
5.256611425,1.203162943,2.266379634,0.457980469
2.947820805,0.652536203,1.044818008,0.349774575
3.303296704,0.49123016,1.854516927,0.409172361
2.976531791,0.452911168,1.200457996,0.210497624
5.820238193,1.216238095,2.089113925,0.410579997
11.29289481,2.311321825,3.179508036,0.42288352
6.731684444,1.315466125,2.438666107,0.337539361
13.48294114,3.592213719,2.263795219,0.327110151
4.872210907,0.844595049,2.106871062,0.4612854
6.85661069,1.864878436,1.839462839,0.344904898
5.080967602,1.059735925,1.864567971,0.382122598
4.351195379,0.913302203,1.95599385,0.433774114
3.393440632,0.423743129,1.916107323,0.380514545
2130.881762,552.5565363,6.625106745,0.237732855
5.218130073,0.675723673,2.182580201,0.287084824
25.78094953,7.604005311,2.843298652,0.302469296
4.805812977,0.900244753,2.091854611,0.496690657
5.868963867,1.333892385,1.911088553,0.412817791
12.51397286,3.324692621,3.271085957,0.45854192
3.848224196,0.497222129,1.60079957,0.274803968
57.43827784,19.26552504,-11.44888116,0.383980709
3.349225895,0.491829888,1.766132419,0.42255332
270.6654716,91.51277486,-11.64702921,0.505710743
16.70526425,3.564025609,3.239222975,0.42319449
5.095603446,1.302817123,1.855937668,0.348194202
6.875402185,1.162582666,2.156146459,0.282828621
9.403652552,1.871595236,3.091592234,0.457143056
7.568638401,1.773006376,2.44138574,0.492281727
5.022537047,1.10483508,2.051282004,0.463268523
4.291160833,0.837325172,1.307426935,0.336094959
88.37934122,30.75835027,-9.369827927,0.421679737
40.01000901,11.29712048,4.321237395,0.486854576
24.88424047,5.989212599,3.030345444,0.306293837
4.590744698,1.053083814,1.465075461,0.340295474
2.723294426,0.403417449,1.221079541,0.312732055
4.986993588,1.098825343,1.640761869,0.380104626
9.489451853,2.402826056,2.286847689,0.303933613
3.324237077,0.684798347,1.079356709,0.381998562
3.365628504,0.539209383,1.57155478,0.423263612
160.6606954,50.0734587,4.932337145,0.457253241
13677.60673,3408.412577,0.62223688,0.181327365
8.740651221,2.13164554,2.183212716,0.410044273
6.988868453,1.391891874,2.644700499,0.358751725
5.708951114,1.515744905,1.960167886,0.429238852
4.969316792,0.834949579,1.955818751,0.385516024
60.83005123,23.05254874,-12.70023221,0.433765356
70.81643301,21.77145418,-12.56211042,0.461113232
17.16089836,4.359542433,3.248304481,0.469278247
5.945911803,1.187595747,2.047310712,0.367376384
4595.313,1187.248689,8.055528782,0.354370403
3.580584789,0.531103196,2.03577905,0.440888233
3.95163967,1.007943494,1.636926003,0.41623237
8600.346688,2419.972931,6.270274877,0.249895976
87.14638373,23.87937799,4.568825201,0.415658134
3.62614158,0.65905732,1.667654572,0.379944898
3.121726742,0.526794425,1.371092096,0.352684546
17.23570359,4.041052972,3.025166191,0.404661025
3.207135666,0.64948564,1.62515112,0.463067417
5.407546187,1.471806619,2.081046976,0.489982833
4.309541109,0.668220027,2.007348143,0.446443208
15.23575362,3.945187642,2.884512752,0.312029844
17.17831433,3.421670309,3.665073933,0.490146929
14.18226056,2.766594388,2.832990986,0.266524812
3.485246088,0.538344683,1.989653232,0.309953635
7.006013087,1.617963375,2.296959991,0.457802311
7.490763935,1.866189888,1.661034156,0.211817421
4.532284468,0.843831131,2.174100932,0.442432422
15.94893711,5.417042384,2.829559043,0.372858076
50.15155807,19.17103503,-8.606584073,0.396247006
56.38079478,15.00869107,3.784925148,0.380695178
4.301933986,1.136587018,1.796290855,0.41992822
30.402428,8.972928047,3.797522956,0.481609693
5.41889011,0.886721685,2.291330714,0.381242851
44.79989108,12.12507646,4.105354924,0.356941352
10.25585099,2.963789432,2.525387491,0.396049775
4.15670301,0.774302794,1.944782788,0.494552824
2.903248769,0.514198941,1.389655773,0.463138317
5.940183166,1.236773878,2.135964826,0.471883901
2.937794302,0.618500103,1.032296555,0.271726172
31.03100336,6.823456504,3.616515761,0.42107516
5.425313609,1.528615172,0.772931321,0.300467357
5.022613857,0.917571789,2.270838918,0.382825592
33.74233612,11.88658917,-10.20370545,0.460678874
23.01354974,5.569900804,2.597378105,0.249221993
4.446101674,0.860923611,1.806955006,0.424625578
3.204221818,0.456087117,1.442286924,0.310171946
4.956898721,1.001828343,2.043094632,0.442851078
3.359762356,0.64346199,1.611205803,0.306190082
2.720520046,0.295093138,1.503826344,0.287738099
5.563541578,1.071384648,1.974165856,0.364297226
9.47101675,2.623417712,1.696622099,0.246924724
128.7972406,33.54435665,4.8073008,0.313040966
83.41878447,23.45658314,3.340359317,0.338504286
6.755998319,1.307634202,2.231048013,0.371383343
12.7449095,3.021251034,2.585302952,0.415205206
19.48481702,4.978787042,3.16896539,0.436126852
57.0384134,21.21039091,-10.02435156,0.40825282
2.860688654,0.557092369,1.346472188,0.437431349
5.707314113,1.098664341,1.8705989,0.355829542
6.656883097,1.691149199,1.510564394,0.35680917
5.634840031,1.016788734,1.85171967,0.308946852
6039.247169,1445.348074,8.121725083,0.298970652
2.089078445,0.255142569,1.374860556,0.394021237
3.318057265,0.526782684,1.881102964,0.453466602
24.38757656,5.677196793,3.894971019,0.430524633
11.6901154,2.809800905,2.481368563,0.375940331
275.4840324,96.46420871,5.755574256,0.317974938
21.0490584,5.091138803,3.050352023,0.354675269
8.269210174,1.512542669,2.550966646,0.362203466
5.336586273,1.041561399,1.754369268,0.414187145
3.455333416,0.630867903,1.881310453,0.44563901
2.967159078,0.418012369,1.683100477,0.376463916
699.239162,213.9280796,6.88062192,0.474011507
99.37129186,33.87020219,-7.972867713,0.348145282
9.714082666,2.53986008,2.13870069,0.311203453
55.86934895,19.29812384,-8.830330345,0.412770698
4.883844547,1.174920226,1.414941719,0.406352009
3.808031186,0.916140968,1.99363535,0.429543405
12.14431023,3.785771616,1.986413155,0.260436585
85.82602528,29.18430014,-8.282055629,0.35627006
3.222390991,0.347782827,1.912057102,0.358003578
9.447070287,2.351147036,2.073518255,0.231362896
7.264069307,1.448841983,2.301194947,0.357945146
5.933074238,0.977255268,2.398139982,0.376626463
42.58523663,15.08788149,-8.522422521,0.327343445
2130.144815,714.0913891,-1.315241776,0.500364698
111.1197255,27.44717071,4.77762895,0.331954819
5.194008239,1.102792454,1.842703513,0.395406407
4.825481402,0.921897434,1.858863339,0.295217241
9.788530659,1.823885661,2.24114072,0.372485588
72.67348828,27.64462797,-8.671888486,0.437089461
9.549257473,2.486325321,2.293197091,0.311796313
23.56023027,6.401021517,3.2224911,0.37430197
41.94765632,14.52251651,-10.38651096,0.329817636
4.213659892,0.91500559,1.929352194,0.441394984
84.47672024,32.02611264,-10.53866082,0.310261814
6.437542502,1.348258846,1.86445678,0.290383911
8.118689889,1.716364658,2.438585924,0.400351686
24.38255014,5.256352732,3.381843297,0.440134275
8.899146711,2.800937205,1.979780779,0.249356396
4.620586435,0.694321657,2.085294161,0.331412184
6.826389429,1.719208691,2.029678993,0.472135844
58.01419386,17.99475336,4.071209974,0.38627793
1127.533673,323.8701633,4.986551123,0.29453677
5.069407582,1.190601177,1.611724209,0.275617066
5.702534411,1.029667027,1.641746108,0.334889479
6.096354306,1.570928454,2.099412884,0.454663312
3.287810876,0.419966417,1.842931922,0.375758446
3.885966113,0.39438234,2.056312096,0.266724915
37.03055187,13.60998163,3.201582133,0.438093412
5.80619929,1.580953868,1.436513354,0.360886611
7.558148944,1.82068565,1.977383122,0.332766923
12.30190519,2.773706086,3.038454335,0.371999973
3.589786694,0.401858153,1.92052305,0.371167305
26.54049639,7.716417973,3.104863454,0.340324456
2.963252065,0.466809145,1.67619528,0.465220524
203.7953704,59.63633755,-12.16935942,0.372247005
3.158631114,0.341600957,1.742021945,0.288249565
41.78747678,15.20303951,-6.255169598,0.482884349
4.41881614,0.819857282,1.497944191,0.361516108
9.626662081,3.304409332,-11.16269038,0.24820353
7.402295355,2.101198044,1.994450208,0.347132835
9.618964156,2.703907613,2.336201184,0.425855112
10.75486204,2.172427539,2.93812911,0.511052813
48.93999044,20.52604663,-8.160766177,0.445091802
7.684957534,1.612278066,2.695018171,0.468428406
16.50905017,3.413674577,2.509685378,0.33655375
67.22797367,24.234345,-11.54541043,0.396984653
3.920159293,0.872367356,1.304738561,0.447457704
6.329721171,1.944884914,1.823261224,0.349379638
4.453870607,1.074937235,1.95583412,0.367699689
3.640113399,0.779339413,1.358739146,0.329436759
26.03664023,7.893826027,3.698524971,0.464091191
35.67264758,13.0722748,-13.01987133,0.309071384
5.018296813,0.9246943,2.320679401,0.474857314
6.719130669,1.615062743,2.198225373,0.445617193
12.40238125,3.134994013,2.891255853,0.399491791
9.222117374,2.267912515,2.481988258,0.394418803
6.565306768,1.21988833,2.53165715,0.463840817
22.66322522,6.091066616,2.558168191,0.335201619
47.01696385,19.6833715,-8.257862368,0.453062711
10.00492369,2.313793399,2.815007836,0.463977717
4.999704584,0.640181122,2.173117431,0.289658025
4.728077823,1.127449187,1.319922268,0.303212365
6.390464371,1.546881222,1.794441786,0.312397456
4.126840416,0.915805754,1.780631754,0.47470067
10.88160816,2.692509508,2.122471044,0.333667843
8215.280923,2053.034449,8.364799328,0.331914034
11.29943075,2.42092561,2.804780017,0.416344853
7.065760397,1.416733187,2.442499937,0.36757021
42.58882568,15.53149758,-13.22020574,0.437972044
4.504188845,0.817228664,1.727248996,0.293381042
29.2228605,8.390463819,3.04164601,0.289448076
8.986865698,2.064005176,2.314979661,0.378950019
9.423975261,2.505831931,2.193483313,0.343636285
7.763955016,1.535193646,2.454149404,0.423346475
5.223702488,1.260850174,1.786857986,0.421746396
23.86470283,7.535518348,3.784059222,0.382153762
41.53934054,18.32840307,-12.73143296,0.463947991
15.3063271,4.483344805,3.111791533,0.430699901
3.234509557,0.408485553,1.952187113,0.447682795
13.17890104,2.95541105,2.559392761,0.340708728
2.722416757,0.366292713,1.865654453,0.442453342
9.331373548,2.218468552,2.511515525,0.366423751
90.90923337,30.30572112,-12.27689142,0.410107678
4.489593268,1.043690605,1.476942937,0.359855234
21.91085248,8.046992211,3.096859083,0.395173428
10.24094252,1.968497546,3.041988067,0.484160097
3.336936816,0.425317369,2.04481841,0.426785719
4.684447063,1.176895207,1.786246394,0.356181617
21.52759525,6.090241132,3.230807787,0.476445271
51.59673499,13.15667728,4.950544664,0.508560134
3.221459672,0.466674996,1.806087569,0.398927024
3.431525346,0.6938005,1.108792154,0.383957113
2.725711281,0.394689893,1.818690939,0.475124036
7.775030587,1.850630047,2.149950561,0.399858655
5.380854356,1.109194161,2.178275781,0.37985083
21.05684413,5.0425563,3.079795447,0.441455766
3.827856927,0.646458676,1.795284887,0.438787074
348.5812098,82.14198829,6.021605025,0.539628313
6.362672982,1.3263207,2.375074337,0.322560969
4.424968563,0.994054088,1.674613077,0.369377079
3.596567597,0.951760778,1.369498453,0.333775085
11.64154164,2.427439578,3.298037044,0.449610657
13.0627464,3.282911927,2.644983579,0.37406497
7.104242948,1.475289656,1.935514722,0.318528514
53.00266125,22.33580796,-12.6510524,0.404891378
9.269305025,2.482347957,2.487360412,0.398757102
30.87478592,7.577817717,3.604982472,0.342438408
5.118941358,0.614592679,2.238179808,0.357459598
9.615678448,2.01989507,2.564750078,0.52404395
5.754112703,1.483051976,1.65312523,0.362522152
8.702978151,1.629329069,2.25268148,0.272006424
3.066197813,0.380809582,2.086244455,0.3290393
40.03914916,18.03425899,-10.59653241,0.489761844
9.835062403,2.12242896,2.523780735,0.387884776
65.79265484,23.61847241,-12.58993473,0.445651876
22.87350388,6.420125392,3.355290263,0.395345387
3.03820975,0.585665894,0.839059592,0.363164085
3.396845921,0.521403264,1.867497366,0.450056817
41.81187531,10.41323481,4.122280636,0.455906276
3.164230063,0.461066336,1.396586539,0.325831156
5.422879055,0.988410797,2.28487072,0.404105697
35760.84982,8125.635312,9.565064402,0.224710345
35.26838239,13.44735869,-8.062178529,0.476537916
17.95834347,3.674819496,3.096043798,0.399520377
3.798890291,0.740277853,1.510447788,0.39242287
47.30118628,14.85179029,3.847459159,0.318600341
13.58506841,3.246488748,2.45194555,0.329796277
7.691634893,1.70020326,2.111501415,0.411370489
54.62217583,12.79601605,3.977052557,0.394294748
6.169024354,1.59843886,1.747094536,0.312845352
2708.01695,683.2822369,7.013975943,0.257551295
6.857527913,1.701053071,1.60239889,0.266444488
5.474722578,1.405178019,1.258395605,0.321649682
4.98033025,1.278025215,1.386432428,0.327139857
258.3934824,65.08611038,5.043041622,0.217209112
14.73421838,4.054563293,2.738360209,0.404141147
7.887002191,1.35461905,2.373211838,0.234044941
2.737561287,0.377091101,1.36374913,0.335152452
2.716877691,0.438105498,1.424606912,0.409989155
5.236153612,0.580971921,2.421361937,0.299115001
3.426395578,0.734554197,1.973992875,0.469133705
13.09823064,3.459804906,2.169691266,0.476968123
56.94651562,24.14593257,-12.6532118,0.441050944
11.80494752,2.304938872,2.89863868,0.332544857
3.489407394,0.405727123,1.941166987,0.311805657
2.212164845,0.302865317,1.357065011,0.42084358
4.099470436,0.998963126,1.578408954,0.431598412
4.748328668,0.868727346,1.761724845,0.37990978
10.82873625,2.892024953,0.897549757,0.368191418
13.47081593,3.880405061,2.253659642,0.333103804
20.94676193,5.960000951,3.256275251,0.379982327
20.50589548,5.730381862,2.857216104,0.416526663
13.72555303,2.503182196,3.101069412,0.491594092
14.81115197,4.052281618,3.080926779,0.430798631
46.27885848,17.5845951,-7.108355518,0.327242402
67.27972036,23.58627518,-12.86782833,0.454295342
3.088983589,0.453457394,2.07762457,0.41678775
7.744250486,1.699871085,2.365174354,0.345464794
99.30167201,30.9974947,-12.20382908,0.47917461
20.76579608,6.358649485,3.328220666,0.409470216
2.91723303,0.370743474,1.527537568,0.411421673
3.383385956,0.682951332,1.43931828,0.345339383
61.84936444,22.5206078,-10.95898591,0.523744806
121.025336,35.97975317,-17.30409337,0.391745943
34.79310249,11.99454816,3.470542612,0.379883092
10.63567941,2.561349037,2.529056208,0.322648972
11.97774059,2.667838366,2.904304663,0.417276367
5.33988822,1.081409055,2.255011219,0.366760544
5.539625527,1.087195577,2.064653445,0.415324716
8.191014624,1.431750776,2.673465013,0.422707829
36.53808716,14.48832827,-8.381226613,0.394380202
4.599000131,1.011149482,2.283724563,0.48061584
9.01533797,2.158100559,2.551558774,0.413942471
12.83615853,2.822257842,2.459876409,0.30968273
11.49426039,3.248423581,2.489566612,0.354102088
4.946349817,0.851341159,1.694101265,0.30390576
3.640379005,0.631880887,1.686513278,0.363261491
8.896742742,1.645398201,2.598882567,0.411575711
24.72378531,6.496252346,3.297500482,0.420828359
11.27178774,2.600032164,2.904429632,0.487774029
3.526104405,0.535584617,2.026171754,0.454935829
3.114446488,0.618593907,1.204910862,0.387681867
5.12481539,0.924798426,2.051790504,0.418985175
8.633266794,2.107699584,2.686354291,0.399347783
